region,activitydate,croptype,irrigationhours,fertilizer_amount
 south,2023-12-27, wheat ,9.543923786148737,58.75688863103723
unknown,2023-08-20,Wheat,3.009526221854133,58.97029033024571
West ,2023-11-16,Rice,9.514696203900828,69.69076786201407
unknown,2023-05-15,Cotton,0.5860095549654756,86.0972122970645
North,2023-07-01,Rice,9.194066348576175,82.40430529017098
 south,2023-07-02, wheat ,5.975586270289866,97.3747582304151
West ,2023-01-11,Wheat,3.2233705995640056,50.50687377409895
EAST,2023-01-14, wheat ,1.303959604101863,67.9025482527114
unknown,2023-03-08,Wheat,0.5200426256863633,1.0211037050451677
North,2023-06-01,Rice,5.191815394112912,31.925708007998853
 south,2023-08-23, wheat ,2.58640193561372,40.90115585478855
West ,2023-06-28, wheat ,0.3228618945434962,80.1770370253478
EAST,2023-03-03,Wheat,0.0,21.873873416884805
North,2023-03-10,Cotton,4.924320851826439,25.22841427691017
EAST,2023-11-14,Maize,1.8963141219555848,10.135545800363143
unknown,2023-09-11,Wheat,8.044305727730691,89.00038306371663
North,2023-11-10,Maize,4.472966495332232,18.44168120123385
EAST,2023-06-07, wheat ,1.9817673813108687,43.72543615234318
 south,2023-12-18,Wheat,6.424299306397612,60.43784918189296
West ,2023-10-01,Wheat,0.0,77.63597034333728
EAST,2023-10-15, wheat ,9.646693022921074,9.5898195034823
North,2023-01-23, wheat ,10.080370476544328,32.7019160395415
West ,2023-10-17, wheat ,10.253777029889823,90.35369111939929
West ,2023-03-11,Cotton,2.9143939811001456,89.60144615300315
unknown,2023-03-12,Maize,9.304100280416318,11.271953032660996
EAST,2023-02-22,Cotton,0.0986268518617032,95.14371288255876
EAST,2023-01-06,Wheat,9.219562174133491,86.40399304125505
West ,2023-09-15,Rice,4.259890809503939,90.76076866650055
North,2023-03-07,Wheat,6.3897080371556765,46.87806813105878
West ,2023-12-05,Wheat,2.0785804548001443,61.71628162948877
 south,2023-09-13,Cotton,5.541749587499038,84.99568320116076
West ,2023-07-04,Wheat,3.935919539325731,8.599463868225122
 south,2023-08-24,Cotton,3.304315901062931,50.50687377409895
EAST,2023-01-06,Maize,3.9165174048307376,20.942461324277104
 south,2023-05-29,Wheat,9.713233824207908,45.04031945081624
North,2023-03-15,Wheat,0.5419087927318169,23.480025855069087
unknown,2023-12-19,Rice,11.224901984031384,50.50687377409895
North,2023-07-01, wheat ,1.7587173110920666,50.50687377409895
unknown,2023-07-15, wheat ,2.239759411915049,68.02677750398837
unknown,2023-05-31,Maize,1.1406600768686157,1.7590677308706892
North,2023-05-23,Rice,1.525793366725397,80.1544929044214
West ,2023-06-20,Maize,0.0,91.90756232343094
unknown,2023-01-18, wheat ,9.147459710614516,95.91255853534022
North,2023-05-22,Rice,0.0,45.16859770859061
North,2023-12-30,Maize,1.9551214984557637,88.68476539722752
West ,2023-07-07,Wheat,8.12464522635662,36.34543772113691
EAST,2023-08-12,Maize,8.881484198418445,29.58905186835561
North,2023-01-16,Wheat,0.0,50.50687377409895
North,2023-06-29,Rice,1.6118632102404682,50.50687377409895
 south,2023-09-20,Rice,0.0,50.78241136896017
 south,2023-02-23,Maize,2.937526363208481,11.792008575063829
EAST,2023-10-23,Wheat,8.174012817539214,51.611149530588015
unknown,2023-02-21,Rice,4.049976729407495,63.49482329313524
West ,2023-06-23,Maize,7.081776782925182,84.33662062477863
West ,2023-01-28, wheat ,8.79514699245292,12.79199975986771
EAST,2023-02-02,Wheat,0.4436458737592956,14.475231007315704
 south,2023-03-28,Wheat,4.580706218914623,68.02358744543946
unknown,2023-11-29, wheat ,7.082853640790807,8.220818956096132
unknown,2023-12-21,Maize,8.699496302448182,9.29600738341254
EAST,2023-12-11,Rice,8.790162468781782,0.0811926898113157
 south,2023-12-10,Rice,10.401615160319396,32.410254391513035
unknown,2023-05-25,Cotton,3.0227743115744987,10.310351082928085
EAST,2023-04-12, wheat ,9.182497518908852,3.092160313111003
 south,2023-04-18,Wheat,8.065887174129925,0.5011834822077232
North,2023-04-22,Rice,3.894456278554715,47.16733092299764
 south,2023-08-07,Wheat,9.602372045870514,52.40247428249339
unknown,2023-10-28,Cotton,1.8937276315537264,70.71291032945747
West ,2023-07-14,Maize,8.015605664714693,62.31780444415402
 south,2023-03-18,Maize,10.605126963229086,50.25097466862862
North,2023-12-07, wheat ,3.9040597573437976,34.20060221299798
West ,2023-06-23,Maize,1.852445628094628,25.276365879404228
North,2023-02-18, wheat ,9.31462963845331,75.69535347258058
West ,2023-11-16,Rice,10.790863005765084,48.199634546691385
 south,2023-03-17,Maize,0.0,89.2793593695082
 south,2023-03-08, wheat ,7.392989298564574,66.51072472226622
North,2023-10-07,Cotton,4.530924028649254,61.57190550625104
West ,2023-07-15,Rice,9.040816738829088,24.42294692000778
 south,2023-08-21,Wheat,10.948187012262242,82.64352544258995
 south,2023-05-11,Cotton,1.1941714742991136,45.495619779497375
 south,2023-11-06,Rice,0.0,95.5023169718056
North,2023-12-26,Wheat,7.205800306034611,32.658930944146945
 south,2023-01-25,Maize,2.085229444800948,50.50687377409895
West ,2023-01-02,Cotton,4.231362601527756,93.30200291366285
West ,2023-01-26,Maize,1.0229793460877188,35.273576174212174
West ,2023-11-15,Rice,5.7592872494956815,75.31489540616025
unknown,2023-02-17,Maize,2.4725785527016435,50.66247031233899
North,2023-10-23, wheat ,1.994480630460735,0.5031607290696183
EAST,2023-07-04,Maize,5.164647212777474,39.09553342726577
West ,2023-06-11,Wheat,0.0,14.826264517702247
EAST,2023-02-26,Rice,3.157284640914537,86.86702407111126
West ,2023-05-15,Wheat,9.218849507126766,62.20198606496727
North,2023-02-04,Cotton,1.888322946689476,22.053431147016852
North,2023-10-14,Rice,4.666867130002099,50.50687377409895
 south,2023-12-17,Wheat,4.360446961688175,8.972358946196312
West ,2023-04-15,Rice,0.9392515535517814,50.50687377409895
North,2023-09-09,Cotton,10.811744278619589,33.49608461436711
 south,2023-05-18,Maize,10.049501343280498,48.98834122586148
 south,2023-05-14,Cotton,1.7499985054336098,89.92368106696225
 south,2023-08-17,Cotton,0.0,25.78415566555636
unknown,2023-06-24,Cotton,8.339234982320331,22.23974605944765
 south,2023-08-12, wheat ,8.801741301553196,68.62773358681822
 south,2023-12-27,Wheat,9.46933490089213,52.351398042225874
North,2023-11-15,Wheat,11.774669231270714,86.80124404667919
North,2023-06-24,Maize,0.0,99.24580800681576
EAST,2023-08-30,Rice,1.6489423371912917,94.43704149382376
unknown,2023-04-15,Rice,0.9725087096076924,83.44535577136888
 south,2023-05-01,Cotton,3.0519405903010126,58.21681408538311
 south,2023-04-12,Wheat,6.194609278627237,50.50687377409895
West ,2023-07-07,Cotton,10.653036684887528,24.870296704915184
EAST,2023-01-26, wheat ,3.735686979262073,55.47534813572609
North,2023-05-23, wheat ,6.05681822567429,30.744778498444614
North,2023-01-23,Maize,6.705051970307978,67.95604254495
 south,2023-12-31,Wheat,3.3924363797087,89.60213861092609
North,2023-06-11,Cotton,0.0,61.61944775017123
 south,2023-09-13,Cotton,0.0,3.8839768499055127
unknown,2023-03-21,Maize,5.078534494459053,50.50687377409895
North,2023-05-10,Wheat,7.603210012853891,48.656368839705046
unknown,2023-07-27, wheat ,5.2977384793464655,17.64870550262302
North,2023-11-06,Rice,0.1312153061394054,84.9316040801241
EAST,2023-03-06,Rice,0.0389877737738815,87.23989726585803
 south,2023-02-10,Wheat,5.9728419875963095,19.98197466797994
North,2023-09-27,Rice,6.148365752993765,97.05703060823708
EAST,2023-07-14,Maize,0.0,12.356896098662684
West ,2023-01-15,Rice,5.221770079545427,1.6071635210749946
West ,2023-01-06, wheat ,0.6204787330320722,14.533257498924012
EAST,2023-06-26,Cotton,0.0,50.50687377409895
North,2023-09-10,Cotton,9.835137893546976,50.50687377409895
unknown,2023-12-30,Cotton,7.542292045987852,50.50687377409895
North,2023-07-13,Cotton,3.75820601293875,49.78062377386061
unknown,2023-06-19,Maize,8.239848606845571,51.96646374725016
unknown,2023-10-02,Cotton,8.358598073816765,10.789765274936236
EAST,2023-03-24,Rice,8.866408633203525,58.99891611568747
West ,2023-03-22, wheat ,5.976590223648249,3.460279500510899
unknown,2023-04-02,Cotton,8.322636418316199,50.50687377409895
West ,2023-12-14,Cotton,0.0,45.9836294188724
 south,2023-11-27, wheat ,10.867364774152056,28.669042176464863
unknown,2023-09-14,Wheat,9.366644106986485,63.81548712072608
EAST,2023-04-24,Maize,9.357919338734298,10.374554428006675
West ,2023-03-23,Wheat,10.854331485549212,63.70158824005764
 south,2023-05-04,Rice,0.0,17.11125214109418
West ,2023-08-31,Cotton,1.051443724584821,50.50687377409895
 south,2023-11-04,Wheat,0.0,4.545165332955447
 south,2023-07-29,Cotton,0.0,50.50687377409895
 south,2023-03-09,Cotton,0.1699718050569929,10.407025731298102
 south,2023-05-28,Rice,10.26596215954269,43.7427623826539
 south,2023-10-01,Maize,4.975656320853911,43.55780701596574
West ,2023-03-12,Maize,9.6785482857827,47.72943387632621
North,2023-03-04,Wheat,1.5452445419471257,76.86127657724292
North,2023-01-11,Cotton,2.0332138141939318,50.50687377409895
West ,2023-10-30,Cotton,1.0386125653089455,54.03821482836205
 south,2023-12-03,Cotton,5.995853027112873,95.68356490269524
North,2023-07-23,Maize,5.626205709411623,54.95093944719267
unknown,2023-03-10,Maize,0.1736074288330109,69.85070654787474
unknown,2023-12-25,Rice,8.076514283326466,24.10648378309719
West ,2023-10-24,Cotton,4.37765172023478,12.063840184512276
West ,2023-04-01,Rice,6.9958758162531165,96.08580773244448
West ,2023-07-20,Rice,0.9394106504631852,72.36149599507654
 south,2023-01-19,Rice,6.245752928194217,71.93813466950091
unknown,2023-08-21,Rice,2.4527485563616698,7.379531152217189
EAST,2023-01-13,Cotton,2.5856982060571374,70.86791691689243
West ,2023-07-03,Maize,0.0,56.110456353532825
West ,2023-08-01,Cotton,5.876042792740684,50.50687377409895
North,2023-01-09,Cotton,3.653586568665714,77.43020890875793
unknown,2023-10-04,Wheat,5.160198280913406,15.73087870547143
North,2023-02-17,Rice,7.87694008840694,25.906479760714276
EAST,2023-11-17,Rice,1.4273223960943011,54.512221061964894
 south,2023-02-04, wheat ,4.41633528373594,97.857786884775
unknown,2023-11-02,Wheat,1.4675482563889917,83.08704611045073
unknown,2023-04-22,Maize,5.043244339148982,43.54138086610345
North,2023-04-12,Maize,8.694030696674584,43.75306924203307
 south,2023-10-10,Maize,5.483145009834981,46.51852166801304
EAST,2023-07-01,Maize,3.637491487656888,12.30689670663937
unknown,2023-10-27,Rice,0.6720994811920513,8.408613548170463
 south,2023-07-25,Rice,0.0,21.507420105612372
North,2023-12-19,Wheat,8.375573726648044,90.7224647626352
 south,2023-11-25, wheat ,1.8916551518640312,55.590423365303685
EAST,2023-04-11,Rice,10.103386489905771,80.62422691810991
EAST,2023-02-16,Wheat,0.160248359553512,11.254382032631028
West ,2023-04-21,Cotton,8.057242978699257,25.39085508817658
unknown,2023-01-30,Cotton,11.4550655963136,38.59651915034024
North,2023-11-13,Rice,0.0,1.3774647282061236
West ,2023-05-01,Rice,0.0,48.03166744448053
 south,2023-03-27,Rice,2.726064488142684,93.34293346119922
unknown,2023-12-26,Rice,6.244598768327999,82.11673468954835
unknown,2023-12-30,Wheat,7.907174975012454,52.60211321785342
North,2023-02-13, wheat ,3.5830639303266936,23.88674225178165
 south,2023-01-15,Maize,4.2465264279366775,23.870130315028717
unknown,2023-10-15,Maize,6.562200597513563,41.65671533719303
North,2023-06-01,Maize,5.949197073363013,1.1926063862468084
EAST,2023-12-18,Maize,5.304859804152088,53.62579871311928
West ,2023-01-13,Rice,8.215166728896016,43.67437964109882
unknown,2023-12-14,Rice,8.795673515448541,69.63786447203078
West ,2023-12-16,Rice,4.847556017124625,43.39381789059967
unknown,2023-01-23, wheat ,1.947331112615907,53.94990367731543
unknown,2023-10-16,Maize,8.128780516053641,78.40254122756791
unknown,2023-07-22,Cotton,7.721627451959319,80.30744283731184
West ,2023-06-19, wheat ,7.671009886036247,50.50687377409895
West ,2023-06-02, wheat ,11.404933184628796,53.63615687545597
unknown,2023-10-29,Cotton,1.0250019766670464,51.44831113606008
 south,2023-03-23,Rice,7.03967798087997,95.78432770064968
 south,2023-05-27,Maize,11.79982291628479,84.56342186384892
EAST,2023-11-25, wheat ,4.740342451423592,65.5433947626205
 south,2023-12-25,Wheat,4.403591678629185,26.088258419462164
 south,2023-12-19,Rice,8.119534996427165,20.38264611621596
North,2023-05-02,Rice,4.109398285466169,11.084942053899882
EAST,2023-03-24, wheat ,3.389256550396179,72.13155934603071
North,2023-04-13, wheat ,7.639033200873583,7.697503832445851
unknown,2023-04-16,Maize,0.0,12.371947158516228
 south,2023-06-13,Maize,5.624243364707665,50.50687377409895
unknown,2023-07-24,Cotton,3.324639241395969,46.31104543580039
unknown,2023-03-18,Cotton,0.0,50.50687377409895
EAST,2023-11-09,Wheat,1.8556316967326567,66.78500245734685
unknown,2023-09-05,Cotton,10.830283585363553,8.664945915365152
EAST,2023-03-05,Cotton,9.372001475857797,10.34819642213698
unknown,2023-11-30,Wheat,6.949845125836188,20.48087622799341
EAST,2023-12-13,Wheat,9.064151430795093,60.15850970338506
West ,2023-09-11,Cotton,11.331420282137632,34.529422117110386
 south,2023-02-26,Wheat,3.829015324895072,38.03196809878904
 south,2023-05-05,Cotton,1.657222183462447,68.39627707948654
North,2023-12-08,Maize,8.751522494184185,90.24684838846314
North,2023-08-28, wheat ,4.433382160044357,51.576275193195954
EAST,2023-12-20,Wheat,3.8975597001187423,16.965336245451912
EAST,2023-07-24,Cotton,9.87335188698114,64.17147456299054
unknown,2023-10-11,Rice,3.9402758685455264,64.95039170634223
North,2023-06-22,Maize,9.0788298600016,22.40685285011268
North,2023-05-24,Wheat,11.338388206418989,91.47644657753214
West ,2023-01-14, wheat ,8.170244486229857,11.293849201149586
West ,2023-04-08, wheat ,1.817427798983263,14.898083458229197
West ,2023-12-16,Rice,0.9948329009515562,79.00407032640129
EAST,2023-03-15,Rice,0.6507470133515061,41.39608739089149
 south,2023-11-15,Wheat,4.438981397824182,84.2779541236081
unknown,2023-09-29,Rice,1.7871345712193405,54.94995606912036
unknown,2023-12-22,Cotton,8.990711302294036,96.26801419130172
EAST,2023-05-05,Cotton,11.171639573802429,75.12856474149939
West ,2023-05-21,Wheat,9.43233454821902,30.532467441260337
North,2023-04-08,Maize,5.345079783267855,60.19986258443857
West ,2023-11-24,Maize,0.9966604858715268,11.948242733641168
North,2023-03-30,Rice,6.186540283228753,44.26065122804223
North,2023-01-12,Maize,3.35397257724454,63.5817012169922
unknown,2023-11-21,Rice,2.005566323380519,50.50687377409895
North,2023-03-11,Cotton,4.437022019328914,50.50687377409895
EAST,2023-06-12,Rice,7.274951972520801,50.50687377409895
 south,2023-06-05,Rice,5.883948804736616,99.35947274692266
West ,2023-08-16, wheat ,5.347917043247045,14.094215723034177
West ,2023-07-17,Rice,7.361152807041005,86.88949463624398
 south,2023-01-03,Cotton,2.99077771738124,7.959652125611338
North,2023-07-09,Rice,4.653561370197444,12.939970790103828
West ,2023-10-13,Maize,3.5375430895778406,77.22555412985511
unknown,2023-05-01,Maize,4.8721212567741805,51.2926220466284
EAST,2023-04-21, wheat ,0.0,32.11813177992083
West ,2023-02-24,Maize,8.011621655595874,52.764186292185634
 south,2023-10-09,Rice,11.347240244683483,14.87838526801022
West ,2023-08-17,Maize,4.0203577002778905,8.215031438670728
EAST,2023-05-26,Cotton,9.639165851023671,27.06325731260616
West ,2023-10-09,Wheat,6.950136483995268,67.13302631265668
North,2023-06-30, wheat ,8.163262937682259,2.2475556714928624
North,2023-02-08,Rice,5.411624958806244,19.63002128350745
EAST,2023-08-28,Wheat,0.0525195198506387,8.36576677966453
 south,2023-07-27,Cotton,7.568390895599367,22.02469597589045
West ,2023-07-23,Wheat,7.962887830223762,31.95437537718941
 south,2023-09-06, wheat ,0.2131981248125511,50.50687377409895
EAST,2023-11-20,Wheat,2.519787424130322,86.36718868148876
North,2023-02-16,Cotton,4.080512224513784,10.222858177001704
unknown,2023-06-25,Maize,9.149199694718462,41.55545950930563
unknown,2023-12-15,Cotton,0.0,50.50687377409895
 south,2023-12-27,Maize,1.5512815942373115,50.50687377409895
North,2023-09-11,Wheat,3.953098066577845,0.7172463321185041
North,2023-11-13,Wheat,11.945663098547698,41.73844748508605
EAST,2023-04-26,Cotton,6.5272626656883705,6.1720587550626815
 south,2023-08-11, wheat ,9.108252402376756,7.426015910462336
West ,2023-01-01,Maize,4.733086250173888,47.37770219036885
unknown,2023-11-01,Wheat,11.021589260529565,4.1343666433192094
West ,2023-04-29,Rice,5.242415107680216,89.20048933248643
North,2023-05-02,Maize,1.7509581050151055,28.230905566601084
West ,2023-04-02, wheat ,0.0,50.50687377409895
unknown,2023-09-28,Maize,9.767292715665612,15.655560891589635
 south,2023-03-26,Maize,9.000310369455933,43.86836419204372
West ,2023-02-15, wheat ,11.37101293867608,50.50687377409895
unknown,2023-05-24,Maize,6.220619126658407,23.12120691411431
 south,2023-10-25, wheat ,11.185507544446672,32.33123618841927
 south,2023-07-23, wheat ,0.3320301984182401,50.50687377409895
North,2023-05-18,Cotton,1.1231426339821882,3.582105647128597
West ,2023-08-17,Maize,10.54479620168094,23.568415428529036
unknown,2023-09-29, wheat ,6.478941897282128,28.676674875036056
North,2023-08-25,Rice,0.0,30.633823452199938
North,2023-04-28, wheat ,3.2517696824985336,74.48880279144858
unknown,2023-06-29,Maize,0.8625165243480435,66.92587157301912
 south,2023-01-16,Wheat,0.8530567085540945,81.73265092746755
West ,2023-01-09,Wheat,6.009388351210201,79.99036930180819
 south,2023-03-29,Rice,0.0,5.423333225619576
West ,2023-02-03,Maize,10.45604314190115,73.73461214716338
North,2023-08-27,Wheat,3.1434848146976573,8.409272229241417
 south,2023-06-18,Cotton,5.875966188275038,37.06258172524025
EAST,2023-09-01,Cotton,7.873259631038259,13.843887303392766
EAST,2023-01-07,Rice,7.49044051424479,45.69718128886807
 south,2023-02-19,Rice,11.413349823697224,38.58695531031267
unknown,2023-10-16,Maize,3.2248598237495774,50.71789314363454
 south,2023-12-10,Maize,7.871879576981893,29.689103045189004
unknown,2023-03-24,Maize,0.3783947005211585,50.50687377409895
unknown,2023-05-09, wheat ,6.673721721863522,35.27972556477468
EAST,2023-10-24,Wheat,8.798284858524184,25.506680769002664
 south,2023-08-05,Cotton,5.086610963819248,63.463761897473766
 south,2023-10-05,Wheat,2.990379071421676,40.570649724871686
unknown,2023-02-25,Cotton,8.874282315707422,76.19485098574773
EAST,2023-06-01,Maize,6.053028302665751,55.807330416460665
EAST,2023-09-19,Maize,1.225876417113787,67.29475352705781
EAST,2023-06-20,Wheat,8.154111739090201,78.95642975834794
West ,2023-04-24,Cotton,8.426309449479666,72.23745757813343
 south,2023-01-12,Wheat,7.216991031739603,86.19437095477767
 south,2023-03-17,Cotton,2.6744692266219774,22.32586407254876
EAST,2023-11-09,Cotton,1.0291621328715284,86.46918945950344
West ,2023-10-23,Rice,3.4860138028886065,30.143563251305903
West ,2023-02-19,Wheat,8.969865611710407,50.50687377409895
North,2023-11-15, wheat ,3.6774914715611016,10.997717328303857
 south,2023-02-06,Wheat,6.459096501903039,44.07861363210284
North,2023-08-02,Wheat,5.428947115368764,91.4824969121718
North,2023-09-13,Cotton,8.940573202574468,36.76327644632276
EAST,2023-07-13,Wheat,5.331798288766404,82.59392811320382
unknown,2023-09-13,Cotton,0.0,50.50687377409895
unknown,2023-10-06, wheat ,1.1627192695669932,48.739062757196805
unknown,2023-09-27,Cotton,0.0621762521550972,85.57712672303349
unknown,2023-12-24,Cotton,1.3010438714203505,27.895025159374956
North,2023-02-19, wheat ,11.61330160449176,5.302163412523065
 south,2023-02-01,Cotton,4.630846709308948,45.40695454501357
West ,2023-03-13,Maize,8.170250507348557,72.26064512055963
North,2023-05-03,Maize,10.366946813770364,68.56826955041495
 south,2023-06-18, wheat ,3.3764610671624187,49.97951979806545
North,2023-04-22,Rice,6.754161063421424,90.34587166109549
EAST,2023-08-18,Wheat,8.294520798039455,68.44453016125428
 south,2023-07-21,Cotton,0.0,64.26997561703051
West ,2023-02-19,Cotton,7.886732599050699,89.20201213396746
EAST,2023-04-26,Wheat,2.476192948797127,32.12049384158156
unknown,2023-05-17,Maize,3.499532789754477,50.50687377409895
North,2023-07-10,Wheat,11.300171834788664,59.15678528488782
 south,2023-09-28,Rice,5.471240982850471,50.50687377409895
unknown,2023-07-23,Rice,3.228538378696339,87.61015241292162
North,2023-01-02,Cotton,0.0,27.36871778401377
West ,2023-08-01,Cotton,8.150009130621017,50.50687377409895
EAST,2023-07-13, wheat ,2.733564575381319,39.22306128490533
unknown,2023-11-05,Wheat,3.725612553883614,16.288829034726625
North,2023-07-16,Wheat,0.0,3.243289642551672
unknown,2023-10-29,Cotton,11.124040788983097,16.081436552456687
West ,2023-03-02, wheat ,9.49525352318265,50.50687377409895
EAST,2023-08-13,Maize,6.223739068675608,68.8058747013412
unknown,2023-01-05,Wheat,4.728374961250795,93.71998179742766
North,2023-01-18, wheat ,4.574643035985343,31.1466816479968
EAST,2023-03-08,Wheat,0.0,50.50687377409895
West ,2023-03-26,Maize,11.990894916506615,10.422784149623933
unknown,2023-11-24,Wheat,1.54976235173191,91.92110766174336
EAST,2023-10-20,Rice,3.117698070276705,65.96096250987085
 south,2023-06-21,Rice,0.0,59.29459834770616
EAST,2023-10-11,Cotton,5.778383019614983,26.30589102168041
 south,2023-10-10,Cotton,2.396433205312829,14.011136065792671
EAST,2023-11-13,Wheat,1.098388174394488,63.44334149844021
North,2023-09-11,Maize,0.0,59.15510542312267
 south,2023-07-27,Maize,0.3282605928256394,89.09720029181607
 south,2023-07-13,Wheat,0.5983190738738537,50.50687377409895
West ,2023-02-03, wheat ,10.67221727000493,80.38064135820639
 south,2023-09-14, wheat ,4.68625650007299,63.58069159244069
unknown,2023-07-05,Maize,2.660577673795516,50.50687377409895
EAST,2023-09-23,Rice,2.6221154432576963,82.14645022668715
North,2023-03-17,Cotton,1.5685548704261012,46.909367256332025
unknown,2023-05-26,Wheat,3.7020888852174383,14.54241027185821
EAST,2023-12-13,Maize,3.566053465592259,68.59697856737421
West ,2023-09-26,Maize,0.0,59.97349682513213
EAST,2023-12-29,Maize,9.64926037107962,76.24332555599078
West ,2023-12-07,Rice,1.1879407347947335,27.71470135311117
unknown,2023-09-24, wheat ,10.075320517595872,18.24554271298282
unknown,2023-12-23,Maize,8.914164928497522,21.9165203144462
 south,2023-01-27, wheat ,2.2776495547701416,76.89812956605368
North,2023-05-13,Rice,0.0,50.50687377409895
 south,2023-10-10,Wheat,1.5124922798343166,53.734253064855686
unknown,2023-09-19, wheat ,8.555791828369582,21.23470733148355
North,2023-08-04,Wheat,0.1326472859843015,93.55467364687276
North,2023-10-01,Maize,1.718822819389341,5.348035709396726
North,2023-03-07,Cotton,0.2332280325116942,27.609705983603405
EAST,2023-04-23,Cotton,0.0,51.9254419308456
West ,2023-05-26,Rice,11.967822634109956,50.50687377409895
North,2023-12-15,Cotton,0.0,50.50687377409895
West ,2023-09-08,Maize,2.7803603914396047,24.406015791310665
EAST,2023-09-23, wheat ,2.8364698948051417,10.49927531946616
West ,2023-09-13,Maize,7.662145131124162,3.844318206966635
North,2023-11-20,Wheat,0.0,50.50687377409895
West ,2023-11-03,Rice,3.602089486818449,40.41316499778361
North,2023-02-10,Wheat,9.007423916142988,72.28794435390023
EAST,2023-09-29, wheat ,0.0348772088974249,10.4362089551873
North,2023-08-08,Rice,0.2042300112501611,90.43293042226748
unknown,2023-08-20, wheat ,6.125687454479069,98.3382355629601
EAST,2023-07-02,Cotton,3.277054880194024,13.962110340035494
EAST,2023-06-19,Maize,8.548933530981227,85.3503918027566
West ,2023-12-30,Cotton,2.4661452577701897,60.0354009947829
 south,2023-08-03, wheat ,5.498254595239117,60.30748943297349
North,2023-03-30,Maize,8.673577911584479,41.0361593618297
EAST,2023-01-19,Rice,4.715663080308398,0.7775637440972871
North,2023-09-27,Maize,7.960976384280565,47.36736761219007
West ,2023-11-09, wheat ,1.8787225554503,35.7415813570982
North,2023-02-17,Cotton,1.4077635312782155,50.50687377409895
EAST,2023-05-02,Wheat,6.559838277836821,94.42050067435892
EAST,2023-03-20,Cotton,0.0,99.90358142708924
 south,2023-12-20, wheat ,1.0575448821288975,90.64403088783236
West ,2023-10-22,Maize,0.3805763405593074,85.85036566752345
West ,2023-02-12,Cotton,5.439625200119899,50.50687377409895
EAST,2023-08-12,Cotton,0.2611624336292157,8.749697557031698
unknown,2023-09-04,Maize,10.568081413357286,7.034980385363898
EAST,2023-07-22,Cotton,0.4630654517022523,70.65288526381545
West ,2023-12-24,Cotton,3.1378667603257604,3.431754045606505
EAST,2023-03-24, wheat ,8.72159825984232,82.34632611073856
North,2023-02-14,Rice,9.973900412863877,34.34897603672636
West ,2023-08-03,Rice,5.183168941963433,51.41741842409829
EAST,2023-10-18,Cotton,2.154487497869479,40.136874921901054
 south,2023-05-14,Maize,11.2486562172092,31.251232188652867
unknown,2023-05-13,Maize,0.9620268391393756,34.488328634445075
EAST,2023-10-06,Maize,7.735627322325692,18.47946310067425
EAST,2023-05-27,Maize,10.422637920728404,23.772207418081734
 south,2023-03-07,Wheat,4.364918448388507,50.50687377409895
West ,2023-01-13,Maize,0.0,69.63199368036237
EAST,2023-09-05,Cotton,11.296702353201866,41.392389955026445
EAST,2023-12-11, wheat ,0.5392371245918253,10.794086782233126
 south,2023-06-11,Cotton,0.0,15.867652036612787
 south,2023-08-30,Wheat,5.809595733197414,67.31577693281366
unknown,2023-06-17,Wheat,6.231238774553508,59.20850534662346
North,2023-12-10,Cotton,10.040002853832036,53.93682541586004
North,2023-04-14,Rice,2.2640717097401084,94.266055854055
unknown,2023-06-21, wheat ,5.594822325985437,77.89856423877006
EAST,2023-02-06,Maize,3.622216198144205,47.28504039924527
 south,2023-11-01,Wheat,5.695341178863217,33.608513220703486
unknown,2023-01-02,Cotton,8.402561593295193,41.87274787705596
unknown,2023-05-13,Wheat,0.0,16.32964608265688
 south,2023-03-18, wheat ,3.183442458714376,3.001431029997592
North,2023-07-05,Cotton,5.494456473614417,50.50687377409895
West ,2023-06-16,Maize,8.97695079695979,66.35123105787622
EAST,2023-02-09,Cotton,3.8944482364971966,99.55658383266103
EAST,2023-06-20,Cotton,2.5114987417019194,90.2307043356668
West ,2023-03-08, wheat ,0.2768788013770171,50.50687377409895
EAST,2023-10-18,Wheat,7.497602599804577,69.35963038979295
unknown,2023-04-07,Cotton,9.730026036379602,50.50687377409895
unknown,2023-09-15,Maize,3.963441569268425,29.983581674710923
West ,2023-01-22,Maize,1.3523739310464364,89.53491022505986
West ,2023-06-30,Rice,2.115860284045774,99.5766444759078
North,2023-02-03, wheat ,8.514123171191866,24.02592995108453
EAST,2023-04-22,Maize,9.373892118565198,72.78861752318983
North,2023-07-31,Rice,2.27881371431866,91.33880072654632
 south,2023-02-27,Rice,3.703797735742648,74.29860411853767
unknown,2023-06-16,Maize,2.740612314726002,50.50687377409895
unknown,2023-04-22,Wheat,0.9848527809973536,22.616902111392832
EAST,2023-05-29,Rice,0.0148765069076302,91.92946795464732
 south,2023-01-10,Rice,11.288526032198616,19.87960388018162
West ,2023-07-14,Maize,5.223556458215738,10.7941571319623
EAST,2023-08-08,Maize,9.133519623712996,98.71506898808164
North,2023-08-20,Maize,9.7049091568461,50.50687377409895
North,2023-08-11,Wheat,0.0,59.4009478768276
EAST,2024-01-01, wheat ,0.0,46.7442628287754
 south,2023-03-15,Maize,7.172824693256492,71.16792660585999
North,2023-12-29,Wheat,5.711484366325546,51.02336657600487
North,2023-02-28, wheat ,3.7371962326809527,58.80585301696254
West ,2023-02-06,Wheat,7.241094033688074,98.9423793417673
