StationID,observationDate,rainfall,rain_unit,temperature,temperature_unit
S152,2023-09-19,33.83226467433526, INCH,28.31691001640466, celsius 
S356,2023-07-03,20.464739899820717,inch,23.267484056249394,C
S040,17/10/2023,,MM,22.867811139684882,C
S359,16/11/2023,45.67623600843849,inch,32.46503086665298,Celsius
S062,2023-04-18,,MM,20.38066532705347,c
S254,26/12/2023,36.236852878600025, INCH,34.352619811979665,C
S069,10/10/2023,40.770558514183634, INCH,38.90146994810351,c
S398,15/08/2023,,mm,41.382419778615514, celsius 
S245,2023-12-12,32.83875383657506,NA,13.688435588797516,C
S365,16/07/2023,3.437999147880327, INCH,41.413900558939616,Celsius
S170,2023-09-18,28.021006319781083,inch,26.395430583862844,C
S178,2023-12-03,14.82790607770848,inch,19.962366748489572, celsius 
S189,16/12/2023,,NA,42.01919610982461,c
S260,20/11/2023,30.20952850659754,NA,21.595267891863216,c
S072,03/02/2023,3.6654564247323607,inch,13.759276851763369,c
S017,2023-03-18,21.85769905315491, INCH,31.560052910755495, celsius 
S370,12/10/2023,42.35014673892759,NA,43.026834785141176,c
S341,26/10/2023,6.0502588479248, INCH,18.431212640259233,Celsius
S057,19/03/2023,37.4595004892986,mm,26.83424744307355, celsius 
S218,2023-07-13,27.595990943435318,inch,11.342459798934428,Celsius
S107,11/11/2023,30.71111101448437,inch,16.18423494563592, celsius 
S304,2023-04-08,1.0896122367967775,inch,19.212608624002932,C
S173,21/02/2023,43.19034656618453,mm,12.287243786893795, celsius 
S219,2023-05-20,45.133683141561804,inch,19.69730990677391,C
S247,2023-12-05,31.177817187408387,mm,25.824217008726635, celsius 
S218,16/04/2023,,inch,44.52906576259659,C
S373,2023-10-07,15.099308130523792,mm,38.84996806614973, celsius 
S031,2023-07-20,10.440197835888304,mm,18.204296001636774,Celsius
S368,18/05/2023,7.341920832072152,inch,35.38396637403544,Celsius
S047,16/08/2023,9.034885115421359,mm,20.179671541896646,c
S134,2023-09-29,,MM,19.874953698785873,Celsius
S108,2023-10-12,35.171514654306904,mm,16.793709550943912,c
S072,2023-07-09,,mm,42.90669705126436, celsius 
S327,20/12/2023,0.587035125310742, INCH,10.835009823993799, celsius 
S108,2023-07-17,11.684956461942669,MM,30.68619841401525,C
S309,14/08/2023,10.90654823908454, INCH,unknown,C
S398,23/07/2023,31.698673088201858,NA,16.578680118541, celsius 
S272,02/02/2023,,MM,36.64476975754813, celsius 
S171,02/11/2023,35.92696028997916, INCH,19.990403071270656, celsius 
S116,09/11/2023,38.10110346327005,NA,39.83319713187231, celsius 
S329,27/08/2023,35.63300008503612,mm,11.766202956571115, celsius 
S074,2023-09-19,38.02265220628646, INCH,21.790587598163434, celsius 
S256,23/01/2023,28.094161157299304,MM,43.70822936102328,Celsius
S081,2023-05-22,27.299380134414697,inch,34.966967719472045,C
S268,2023-09-22,41.11489589022978, INCH,17.917831172564334,Celsius
S128,29/04/2023,,inch,26.544407586349433, celsius 
S326,2023-08-26,7.294780963613412,NA,16.511942878287854,c
S235,2023-08-05,43.29459104368052,MM,27.83370545154843,C
S041,01/03/2023,24.08903398937654,mm,27.539083907997735,Celsius
S181,2023-09-02,12.60475191425266,mm,18.532250250395144,Celsius
S157,23/05/2023,18.778169508248908,NA,24.848532103919013, celsius 
S059,07/04/2023,28.491114462393213, INCH,34.39857744459245, celsius 
S345,2023-01-25,19.68921068511498, INCH,37.08187866152144,c
S249,23/04/2023,29.616112831520702,inch,37.89140468564884,C
S192,2023-01-09,,inch,31.514442692721104,c
S024,05/03/2023,27.596295324707704,inch,25.35172024391269, celsius 
S400,09/01/2023,28.281398702939143,inch,28.448614311523897,c
S080,04/04/2023,15.958891849765667,mm,29.802231286133857,c
S134,21/07/2023,43.09722865633974,MM,unknown, celsius 
S213,2023-06-20,26.614269247318788,MM,40.01022285473749,C
S388,2023-11-03,2.287732978690599,mm,17.44139725050519,c
S348,01/08/2023,14.726274525787808,inch,39.67829975936566,c
S166,30/10/2023,35.853728688043965,MM,26.72029905383987,Celsius
S348,2023-09-22,33.27908752274107, INCH,39.97721228465556,Celsius
S337,12/11/2023,9.733698919124034,mm,13.319002572274252, celsius 
S398,29/05/2023,49.91160208896296, INCH,16.489028438889292,c
S071,15/11/2023,31.29594966801555,MM,33.823463142082346,C
S214,17/11/2023,16.35580871636897,NA,35.74164937550795,c
S065,2023-12-04,19.63003532583145, INCH,15.810781421367636,Celsius
S221,2023-10-28,45.98123011786439,MM,18.746131370606385,Celsius
S308,29/04/2023,21.55621229218359, INCH,22.83072426781485,c
S286,2023-01-22,,MM,32.26216445675951,Celsius
S185,24/08/2023,17.184289312474576,mm,43.177452198923405,Celsius
S207,22/03/2023,26.50895429720903,mm,20.273678458054903,C
S099,2023-01-04,7.885029378884301,inch,35.651857171197335,Celsius
S242,12/07/2023,2.548908907193148,inch,13.757897247873512,C
S158,2023-05-22,20.182691642883217,MM,33.47129622652716,Celsius
S098,25/07/2023,, INCH,42.271225789356166,c
S042,21/02/2023,46.35518110548604,inch,22.788307591513107, celsius 
S139,2023-09-04,41.61597219691588,inch,21.478877572773804,Celsius
S283,2023-06-29,8.520820551833541,mm,43.37229243281629, celsius 
S227,2023-05-09,,mm,42.60629230532498,Celsius
S072,2023-02-22,26.394199839485484,NA,37.91800386555371,Celsius
S243,21/08/2023,33.84019996400057,mm,25.981368734517453,Celsius
S018,21/03/2023,32.79680574228956,NA,17.916574156007044, celsius 
S077,06/01/2023,13.528161756607593,inch,37.99874366676245,Celsius
S045,2023-03-26,16.906940396898563, INCH,10.653070804935563,C
S371,22/03/2023,48.37953922645654,mm,15.35266467942725, celsius 
S343,2023-09-12,21.337449654778585,inch,25.380413658368507,c
S140,2023-02-24,32.412434782198105,mm,25.811341670572542,c
S177,2023-08-09,25.03334560616385,inch,24.651852598609253, celsius 
S222,28/06/2023,42.73889192443048,NA,22.559474190953907,Celsius
S092,2023-11-17,41.88442593777603,MM,34.80278100642841, celsius 
S022,20/09/2023,32.4460238673298,MM,37.29430126159765,Celsius
S172,13/12/2023,46.58597631233763,NA,17.319450761936533,c
S092,2023-01-13,10.387009403108156,MM,31.413702250036035,Celsius
S192,2023-05-01,26.82763461505485, INCH,18.869161898733225,Celsius
S077,04/03/2023,11.723400169240133, INCH,11.45165946680211,c
S281,2023-02-20,5.125477059730354,NA,32.81751798050982, celsius 
S364,04/03/2023,, INCH,32.30794078872081, celsius 
S179,2023-03-23,30.635105472410622,NA,27.62479807811755,C
S238,23/02/2023,5.196132457390595,NA,43.6303108622095,C
S135,2023-06-21,49.44177815121737,MM,26.528343027455943,c
S365,19/07/2023,4.186316862264677,inch,29.29218792513999,Celsius
S390,2023-05-29,34.36382278287044, INCH,35.61032463984897,Celsius
S280,2023-07-05,, INCH,16.871658469147537, celsius 
S019,25/08/2023,20.710049837862833,inch,unknown,c
S083,24/01/2023,43.04406636041271,NA,unknown,Celsius
S228,2023-11-20,17.475284938708104,NA,33.8140867937215,C
S371,2023-04-28,41.147101565143615,MM,23.98265187877019,C
S265,23/12/2023,29.667351074125197,MM,33.58466508684535,Celsius
S112,24/08/2023,,inch,21.21695157852502,C
S251,2023-12-13,,MM,16.069560138606775,C
S164,21/03/2023,13.052780370172146,NA,24.529824861709596,Celsius
S358,22/06/2023,0.8597323628277975,mm,unknown,C
S168,30/05/2023,31.038727173968628,inch,31.494431712784206, celsius 
S221,2023-07-03,22.72256170413686,mm,38.67615371896014,c
S304,05/04/2023,16.86023167977645, INCH,12.229107946311716,c
S191,29/05/2023,8.775107570861634,mm,37.3915336403558, celsius 
S325,2023-12-02,0.0472550552613582, INCH,29.379154079943664,c
S170,29/03/2023,33.786685092933475,inch,42.20761319597685,C
S375,2023-08-21,42.98618194708414,inch,18.12932313493921,C
S045,23/10/2023,17.577746705671267,mm,29.536843420632533,C
S381,26/08/2023,27.05897633230095,MM,36.26264983038479,c
S014,2023-09-01,29.90777503282499,mm,23.049500888627175,C
S231,10/11/2023,12.358808711842572,NA,26.8474348857926,C
S157,2023-02-26,24.39825784630274,NA,15.752370233653357, celsius 
S134,2023-05-25,33.288023767535094,inch,14.75168897272524,Celsius
S391,2023-10-31,43.814046654344224,MM,11.612075422701741, celsius 
S037,2023-10-06,40.33809232282237,MM,34.40235304047373, celsius 
S053,2023-11-15,43.466532225571925, INCH,20.79987915590555, celsius 
S018,2023-03-02,49.844489902774434,NA,44.57619931548226,C
S038,2023-12-23,13.113034365020082, INCH,34.5559131317179, celsius 
S187,2023-09-27,36.32763780778052,NA,30.90258852405181,c
S385,2023-10-17,28.066135431568352,mm,10.513765411485648,Celsius
S196,2023-06-07,29.29921887892602,inch,unknown, celsius 
S243,2023-01-30,14.475756978111571, INCH,24.987802441602184, celsius 
S300,2023-01-03,42.439953997692385,MM,17.11353146259082,c
S303,2023-04-09,39.46043604714909,inch,15.469739856942248,c
S035,21/03/2023,41.07053700999728,inch,14.594237126201776, celsius 
S215,2023-04-02,49.84882112076446, INCH,42.25993189950913,c
S219,26/06/2023,15.44705507338293, INCH,34.28938606285707,c
S316,2023-11-20,48.73614652009029,inch,14.764627525766702,Celsius
S090,2023-10-07,10.478601102133261,MM,12.000363151670603,c
S308,01/11/2023,,inch,14.088266497489307,Celsius
S252,2023-11-11,0.5127563774167399,mm,16.289886205218693, celsius 
S008,2023-11-13,11.71474292356054,mm,25.540397165191386, celsius 
S256,2023-09-30,15.628296483673731,mm,43.354265189685734, celsius 
S363,2023-10-14,15.458128179563586, INCH,37.26948741285406, celsius 
S208,13/05/2023,46.49656484642359,inch,23.17051913950543,c
S131,16/10/2023,15.653650507237804,mm,36.70229866417138,C
S224,2023-12-05,32.96352613563942,NA,11.401972194704816,c
S197,2023-07-28,49.26807448282628,mm,40.357858265669634, celsius 
S142,27/07/2023,14.697149194444897,NA,unknown,c
S252,06/01/2023,48.765793919227654, INCH,35.7014306799245,c
S096,14/12/2023,38.1325688734056,MM,19.646940098284706,c
S026,2023-04-30,40.62520276990443,inch,43.3453538664967, celsius 
S111,2023-11-20,28.4344608148657,inch,42.77390460805929,c
S123,2023-12-21,38.88122864441226,mm,27.19051076661521,Celsius
S186,2023-05-04,30.500303098518938,mm,10.209145473375875,c
S168,13/12/2023,24.23885086142675, INCH,11.33652184262697,C
S051,2023-12-06,42.7091331074813,inch,17.538446870302906,c
S379,28/02/2023,41.036992168533104,mm,24.900092997930663,c
S005,2023-11-05,19.797873493597663,inch,18.81181828373421,C
S077,2023-07-27,, INCH,34.424865065313774,c
S160,2023-03-28,,mm,27.79534566140895,Celsius
S208,2023-09-03,39.11735607781138,inch,25.99220774473673,C
S257,2023-10-14,42.88956595623376, INCH,unknown,C
S205,2023-03-16,1.1850134404147172,mm,17.805077060847232,c
S255,2023-01-19,43.70343916933599, INCH,25.880506793537897,Celsius
S011,2023-05-16,23.444368358641913,NA,26.039145908667738,c
S008,16/01/2023,,MM,38.202952446424206,Celsius
S032,2023-04-01,34.606444776433335,mm,14.110191299658677,C
S028,2023-09-01,21.28251625963628,NA,41.81053543211995, celsius 
S206,10/10/2023,6.185878475004763, INCH,12.162039626225525,Celsius
S387,08/04/2023,27.881793293138752,mm,34.505651853380755,c
S228,2023-10-15,35.44622717034038,NA,14.10160169946514,Celsius
S128,30/06/2023,45.20287790026474,mm,unknown, celsius 
S255,06/08/2023,44.265495532842785,inch,12.49412679110253,Celsius
S212,2023-11-06,12.932304874192752,mm,34.24213517646822,c
S239,2023-12-23,3.753180390510147,MM,23.984740921953737,Celsius
S207,2023-05-15,23.487093933802715,mm,27.90813110924437,C
S318,04/11/2023,13.821503396419343,MM,28.575853301795973, celsius 
S283,2023-06-25,15.871207541877874, INCH,25.21096586782658,C
S245,23/03/2023,33.37087742604847,mm,18.530139765170226,Celsius
S045,23/08/2023,37.330185864836416,NA,23.79504917973289,Celsius
S105,30/04/2023,36.67643757234484,inch,26.53053266677202, celsius 
S348,2023-07-03,40.86114657949965, INCH,25.40793169075122,c
S281,19/03/2023,2.173105834290218,mm,26.231433217387035,C
S234,14/09/2023,,MM,41.04181586702629,c
S189,2023-03-24,16.9235808296004, INCH,17.624883264242314,Celsius
S044,10/11/2023,18.355092057805905, INCH,22.74228931190884,c
S225,24/08/2023,31.60235427260766, INCH,42.13258855900135,Celsius
S142,2023-03-05,11.269862820944244,NA,34.68599419405105,c
S136,2023-08-25,33.89187033644482,inch,33.977932810515014,c
S176,2023-02-28,13.122756125423447,inch,23.627628325879822,Celsius
S142,2023-11-18,35.09008330505397,mm,unknown,Celsius
S080,2023-03-11,40.89002924117388, INCH,17.315016918085078,Celsius
S082,2023-02-24,45.01095572162003,NA,13.866400793700455, celsius 
S135,2023-02-04,20.410902716582736,MM,39.79961337949089,c
S207,03/02/2023,40.35241288392243,inch,27.126194342295218,C
S344,17/01/2023,23.253711734726394,mm,36.767858702007274,Celsius
S177,2023-02-09,12.2941744313599,NA,unknown,Celsius
S383,2023-11-02,,NA,13.032036818675675,C
S243,2023-12-08,14.725657787776514,mm,unknown, celsius 
S055,2023-12-26,8.536255136339532,inch,29.373205605706268,c
S141,2023-03-15,6.05967593221986,inch,24.90227668788704,c
S056,29/01/2023,19.88582380446543,inch,14.204409251604975,Celsius
S015,19/08/2023,37.30134297699552,inch,28.861252152350463,C
S185,11/11/2023,40.695054770253975,mm,17.440944902590363,C
S314,17/05/2023,41.73129124438224,MM,14.030037290296338, celsius 
S088,01/05/2023,21.400182355199238,MM,16.45136177420785,c
S097,2023-10-19,1.8894759282746754,mm,44.60855498396167, celsius 
S144,27/08/2023,8.918520498251448,inch,28.26486740705155, celsius 
S008,12/06/2023,,NA,unknown, celsius 
S215,14/08/2023,25.18973954771424, INCH,39.536346549748224,Celsius
S173,09/11/2023,45.79288004427908,mm,unknown, celsius 
S223,2023-04-25,6.514139936106073, INCH,25.65999787500465,Celsius
S040,2023-08-08,1.6834590597433752,inch,19.828520974113882,Celsius
S182,2023-02-20,0.021426759306858445,MM,33.78056153058212,c
S270,2023-11-09,45.0295401792618,mm,32.852227182477165,C
S187,2023-08-11,41.10650439321294, INCH,38.53166532271159, celsius 
S245,2023-04-11,48.14955593499308,NA,24.475992325902354, celsius 
S309,2023-07-29,35.016574598649214, INCH,32.03842062091237,c
S231,03/12/2023,30.533701936484693, INCH,10.925614799982634,Celsius
S383,04/09/2023,6.15931469446781, INCH,10.311555564362463,Celsius
S155,23/12/2023,28.783655686383135,inch,41.470530995060784,c
S175,13/12/2023,39.540467740223,NA,15.6749977079333,C
S336,16/07/2023,43.46676192300948,mm,37.412151670367805,C
S115,04/01/2023,43.50498610080096,mm,40.61042628100863,C
S390,2023-06-19,15.174824371313228, INCH,28.146377850721144,Celsius
S311,2023-08-21,, INCH,33.584948273968635,C
S300,2023-02-03,7.422163360845335,inch,38.30536865765944, celsius 
S018,2023-05-15,32.20304056051231,inch,31.261494143448914,Celsius
S272,21/12/2023,3.500979629007955, INCH,43.966274301160766,Celsius
S012,05/01/2023,43.53010640820257,MM,17.878749777459895, celsius 
S301,2023-03-04,40.390344826973,NA,24.600667983113077,c
S192,15/05/2023,, INCH,34.116063451318055,c
S232,2023-10-22,29.37506091639735,inch,35.215027360173174,c
S093,16/04/2023,31.658172809829882,mm,13.59504863235747, celsius 
S218,2023-04-23,45.305501111410095,MM,21.790176336997227,c
S278,2023-05-11,26.741656190147268,mm,31.739452559270145, celsius 
S353,06/02/2023,2.5858037131340215,NA,40.16777685339646,C
S303,2023-11-03,34.171131901527325,NA,12.441468586444552, celsius 
S029,2023-09-10,17.47503948755183, INCH,32.634562195037105,c
S301,04/04/2023,25.47801487093183,inch,26.44984291007132,c
S077,12/10/2023,11.964318490803045,inch,16.724723676758597, celsius 
S009,2023-06-15,43.02271743392497,NA,41.703424479232766,Celsius
S024,2023-07-10,29.40465225714321,NA,44.45786839091167,C
S015,21/07/2023,37.260133962678665,MM,15.565559140102602, celsius 
S164,31/05/2023,7.520401553212275,MM,21.775832619308197,C
S013,17/10/2023,28.252864286802243,inch,19.44255196007748, celsius 
S347,03/02/2023,,inch,12.393925650638888, celsius 
S172,12/06/2023,1.2770120029207355,MM,33.2115731945746,c
S357,2023-05-16,36.42947408201135,MM,30.705574646352833,Celsius
S327,2023-12-03,48.956517881384265,MM,28.91712746683588, celsius 
S200,2023-10-08,36.39295472571309,NA,42.08986025758529, celsius 
S378,2023-11-12,4.202624212554973,NA,unknown,Celsius
S076,2023-04-06,31.499781526221128,mm,35.46340015617163,Celsius
S164,2023-03-11,41.43695083069904,MM,28.463885712813575,C
S372,2023-01-30,8.065199823995956,MM,32.63138839198773,Celsius
S061,28/04/2023,49.043967517807914, INCH,18.364283170968896,C
S245,2023-08-10,31.180947505415812,NA,44.391962849082155,c
S382,29/08/2023,49.10295726231734, INCH,12.03276019539951,c
S155,2023-07-21,31.50821448898401,NA,24.29082999194067,Celsius
S257,2023-02-28,33.43491962759862,MM,17.432680834605485, celsius 
S244,2023-11-27,37.979386850747595,NA,19.93333458060361,Celsius
S162,06/01/2023,40.19084812048539,MM,36.37783151446688,C
S068,14/04/2023,43.920491916249496,inch,42.939156750597945,C
S344,2023-08-09,37.60392808299384,mm,14.45796032161019,c
S277,2023-07-10,22.97244422562002,NA,18.924604379102206, celsius 
S161,2023-10-27,12.692774979632404,MM,44.08059895033992,Celsius
S391,2023-09-09,19.85683976001575,mm,30.63412846139212,C
S259,22/08/2023,45.993187795718974,inch,36.01508458338123,Celsius
S307,25/01/2023,43.15299457248526,inch,32.09188959349116,Celsius
S335,2023-09-27,18.115282454320162, INCH,23.57095710127782, celsius 
S095,18/12/2023,21.16307832306572,MM,19.686492130567714,c
S246,13/07/2023,14.712154200234417,MM,13.196327235374651,Celsius
S221,2023-08-12,31.101852343034082,mm,40.422462962929885,Celsius
S123,2023-07-08,18.002042591859347, INCH,unknown,C
S187,23/02/2023,40.1737370474529,inch,21.505614518159234,c
S262,2023-11-01,23.802233798008,NA,unknown,Celsius
S273,17/01/2023,11.006120420237043, INCH,44.37018293751252, celsius 
S373,2023-08-22,22.287942196788457, INCH,24.899925280354694, celsius 
S060,2023-07-13,36.759897390732945,mm,20.374586413646504,C
S125,2023-04-15,22.687185842371616, INCH,44.89600104321993,C
S337,04/05/2023,28.603654170594,mm,26.602057792319833,C
S341,15/02/2023,45.70317496369788,MM,17.936566211380928, celsius 
S051,01/05/2023,35.651200031937634,mm,33.35363971759985,c
S178,2023-07-22,,MM,40.967569780316964,Celsius
S139,04/05/2023,3.82847240341877,MM,34.5573498648292,c
S327,2023-11-25,37.51944387897339, INCH,25.11654613252592,C
S170,2023-12-27,36.63476382532712,MM,unknown,c
S039,2023-07-25,5.443463377270069, INCH,44.48813459613888,c
S069,31/07/2023,48.296932113560565,MM,28.391302996600185, celsius 
S236,2023-08-22,42.261857549043256,MM,31.80963041279089,Celsius
S048,19/12/2023,25.58348239467247,MM,22.946687159485776,Celsius
S381,22/01/2023,11.022236225302018,MM,43.21390402136487,C
S057,11/11/2023,9.321256429766207,NA,12.271712546311306, celsius 
S277,2023-04-25,, INCH,15.167470858031647,Celsius
S338,2023-08-17,9.67470735085243,inch,40.66278756169436,C
S099,2023-03-30,46.235514966986266,MM,38.80156830685728, celsius 
S015,2023-03-03,31.745109289687235,NA,13.517266918590336,c
S325,2023-09-04,6.2342888548093445,inch,20.893649425854242,Celsius
S179,2023-11-25,46.08214430277901,inch,38.0066714038236, celsius 
S332,18/04/2023,,NA,10.033816917030212,c
S062,2023-03-07,,inch,13.200512493686809, celsius 
S119,09/03/2023,37.1313068146666, INCH,29.619733332737955,C
S037,05/10/2023,41.09929175324861,inch,16.24635926954034,c
S134,24/03/2023,42.1550475599238, INCH,20.915848827653207,C
S026,04/02/2023,47.25912311589245,inch,36.55888036071845, celsius 
S008,31/08/2023,13.39410044872057,inch,31.84125613178758,Celsius
S004,23/01/2023,19.124159430530252,MM,12.515440393426426, celsius 
S021,11/02/2023,31.6955451828215,inch,39.600178337428616,Celsius
S149,03/09/2023,43.83090406879082,MM,18.649813910782818,Celsius
S025,2023-06-07,30.04832525269724, INCH,37.65378328541328,C
S143,22/02/2023,13.604344253487783,inch,16.895448950135634,Celsius
S245,18/08/2023,40.10091811662041,MM,20.10329795194653,c
S043,2023-01-15,45.0995075775165,NA,21.245064743574034, celsius 
S293,07/11/2023,,NA,12.373409490430955,C
S185,2023-03-20,0.25337810665192473, INCH,26.81093300241341,Celsius
S042,2023-06-19,47.69998272784778,inch,35.1570675408788,c
S092,2023-05-29,27.8251566835243,inch,unknown,Celsius
S317,2023-03-01,4.413732379475244, INCH,25.997366341123897,C
S398,2023-03-30,17.822546243552157,mm,27.730221938018932,C
S324,2023-09-03,28.363103336852436,mm,37.865339261758294,C
S053,03/10/2023,31.261231570906656,NA,10.016813437728647,c
S084,09/08/2023,8.158265174545464,NA,42.455241325516695, celsius 
S034,2023-09-22,42.00254375660134,MM,34.94034543303016, celsius 
S076,23/09/2023,27.244930576099268,mm,16.599632368604013,c
S353,14/08/2023,, INCH,35.5709924835449,C
S197,04/06/2023,27.04544680320397, INCH,28.723451012202148,C
S286,2023-09-18,3.112791578684865,mm,39.84936702030154,Celsius
S088,23/08/2023,37.6075826989395, INCH,26.394620498363718,C
S235,2023-10-21,,inch,unknown,C
S232,09/02/2023,23.16250997197315,NA,35.268767269039714, celsius 
S007,2023-03-21,29.45319426644573,NA,unknown,c
S292,12/08/2023,10.573980759519063,mm,18.831312184944508,Celsius
S038,2023-08-09,24.107899167773905,MM,11.146954864230617,C
S052,18/05/2023,14.322173634916242,inch,unknown,Celsius
S143,15/02/2023,,mm,33.942348093191185, celsius 
S396,2023-10-29,26.681706750168832,MM,35.65713361906025,Celsius
S221,30/12/2023,4.631027333055249,NA,18.505883079216062, celsius 
S240,2023-11-27,,mm,21.88885206446183,C
S143,14/11/2023,6.813096619004205,NA,41.1669445531831,c
S349,2023-04-04,0.1374889660593459,NA,unknown,C
S363,27/08/2023,7.313093452665492,MM,16.277323902312705, celsius 
S382,2023-03-27,0.21484214487666464,mm,40.1932915892948,Celsius
S049,2023-01-31,49.39824681496797,NA,17.945745564645865,C
S277,17/04/2023,31.69009468294071,NA,unknown,c
S271,2023-09-05,31.275668998900564,mm,14.74353121817134,C
S014,22/06/2023,46.66110235432548,NA,41.146798098638,Celsius
S298,2023-01-19,6.376928468094601,MM,16.737858387020317,Celsius
S015,2023-12-09,1.3817631538343755,NA,28.89403712620063,Celsius
S234,2023-06-21,,MM,28.7633200829074, celsius 
S063,2023-05-29,30.891722809075766, INCH,14.689871844384324,c
S196,02/06/2023,45.23433433927486,NA,31.60459659480499,C
S027,2023-09-20,16.160124302216218, INCH,39.842591914377884, celsius 
S093,27/11/2023,27.625141367943844,mm,25.542705487336374,c
S105,2023-03-03,28.231422687610497, INCH,11.974667151499888,C
S309,27/11/2023,12.829667348221951,NA,11.750489113306903, celsius 
S052,04/07/2023,18.002136049666028,inch,10.251291502077411, celsius 
S319,2023-05-21,17.421354719339433,mm,38.24555280528275,C
S181,17/10/2023,42.22296178757676,mm,33.85503014737233,C
S057,2023-06-16,18.77603801742177,inch,16.845672476435244,c
S120,2023-12-31,31.15588166581318,inch,16.146166399383198,Celsius
S308,2023-02-10,18.694225811116084,MM,24.468864370780445, celsius 
S363,27/11/2023,4.243951254060663,inch,44.336442317515186,C
S043,2023-12-07,46.28899688824047, INCH,24.860428441903874, celsius 
S135,16/08/2023,3.934669377261729,inch,33.13184012938049,Celsius
S373,2023-03-17,0.5033865523122738, INCH,41.57617530121062, celsius 
S260,2023-07-25,13.555934930596948,NA,23.49509133433775, celsius 
S197,2023-06-16,13.881743789247563,mm,32.63958783444012, celsius 
S133,19/07/2023,14.51301978340095,MM,21.84316686032678, celsius 
S255,21/04/2023,40.07937219289381,MM,25.9503549255246,C
S220,24/07/2023,14.344883152829496,mm,26.520203047430666,Celsius
S336,28/06/2023,31.552870881902773,mm,23.271675871791913,C
S041,2023-01-17,,inch,40.4908690828583,c
S388,10/05/2023,44.62243144485012,mm,42.53629456802016,Celsius
S255,2023-03-04,12.99763691751113,mm,43.2195125647733,c
S002,2023-08-03,26.87744500993572,mm,43.58043454100475,C
S195,29/09/2023,28.41590704686095, INCH,11.969725645667687,C
S242,18/04/2023,11.99561386757863, INCH,28.29226176791136,C
S149,12/08/2023,29.549368117467022,NA,10.807055163671988,Celsius
S198,2023-01-17,,inch,20.77008551568428, celsius 
S299,05/04/2023,16.55699917049726,NA,27.48185207754323,Celsius
S245,2023-06-28,46.68492447185202,inch,20.03813574621998,Celsius
S338,2023-07-04,11.730346698429289,NA,43.890175437831786,c
S108,09/09/2023,5.895155376548828,MM,43.06401446246774,c
S393,11/01/2023,,MM,30.016699228366534, celsius 
S212,2023-09-20,44.62942192096134, INCH,40.135551486259324, celsius 
S156,09/05/2023,8.06873837933662,MM,10.031981002419943,c
S026,02/10/2023,20.792794023612494, INCH,12.271937490447172,c
S082,2023-06-01,31.213938853745116,MM,12.837263287329876,c
S083,2023-06-26,40.78374123321783,mm,25.43558029252364,Celsius
S131,23/07/2023,45.25419970143281,NA,41.97381410683374,C
S329,09/07/2023,49.59286092222165,MM,15.053854969579806, celsius 
S100,2023-07-30,,inch,unknown, celsius 
S256,2023-11-27,,NA,17.461139740897565,Celsius
S049,2023-05-19,19.64540226758421,NA,13.585586548460904,Celsius
S063,28/09/2023,42.71278463982833,NA,18.052290280344067,Celsius
S311,13/01/2023,48.80362093697583,mm,15.681962126643924,Celsius
S290,11/07/2023,2.976010422715464,NA,12.792863238645825,c
S105,2023-09-12,16.992992949785048, INCH,40.407838095407755, celsius 
S105,2023-07-19,32.54398499492222,mm,35.46688547133035,c
S325,2023-01-20,20.436606166347914, INCH,unknown,C
S015,2023-09-26,7.836441621846718,inch,27.58936892752371,Celsius
S175,17/09/2023,44.97359215360483,MM,25.173705586182148, celsius 
S259,2023-07-05,,mm,38.618616021557216,c
S211,16/12/2023,12.788297531590514,inch,16.986404690919098,Celsius
S259,11/07/2023,, INCH,10.665580176650245, celsius 
S102,2023-03-04,42.23477396440321,NA,17.124655034750504,c
S260,2023-04-06,23.832566623056266,mm,19.36391380941329,C
S344,2023-03-30,5.607674734683277,MM,41.70357331783534, celsius 
S159,2023-10-18,22.39827308724744,NA,33.91913006451877,Celsius
S045,2023-10-09,4.950109947005455,MM,26.21121979773819,c
S301,17/02/2023,8.693206700554684,MM,10.645596407887899,Celsius
S251,2023-12-20,21.816288498494927, INCH,30.39062180010349,Celsius
S331,16/05/2023,5.721227614239044,NA,27.67941739412671,c
S165,25/02/2023,33.5045344108656, INCH,12.873506981837219,C
S193,2023-09-10,27.19312863700665,mm,43.637019983808635, celsius 
S009,22/12/2023,17.162518628546973,mm,10.27355222286592,C
S374,15/07/2023,,inch,26.117027090799006,c
S065,2023-02-08,25.650886055176404, INCH,17.634499611494682,C
S387,21/12/2023,39.91808348072649, INCH,25.134970732980214,c
S282,2023-10-07,,NA,26.610796899918064, celsius 
S181,2023-02-13,,mm,31.008639232977597,Celsius
S282,2023-03-09,25.017780195064503,inch,10.113257559730345,Celsius
S279,28/07/2023,31.57534104100732,mm,25.04607151136161,C
S030,27/07/2023,12.178543618681136, INCH,27.785771300161873,C
S266,2023-12-26,,inch,34.4456175106594,Celsius
S328,06/06/2023,,MM,18.056248377445797,c
S217,30/04/2023,23.63106348937008,mm,32.30928081923296,Celsius
S320,25/12/2023,14.940352109304733, INCH,41.690550213129484,C
S399,2023-08-12,15.913041084449409, INCH,21.826805698985943,Celsius
S379,2023-12-31,10.375330618766432,inch,21.681320577605632, celsius 
S105,09/11/2023,47.27553986763243, INCH,17.67631891224596,c
S184,2023-01-10,11.898131146976537,inch,38.64887054300094,c
S330,2023-10-27,1.9295443616207775,inch,26.824580131135342,c
