region,activityDate,cropType,irrigationHours,fertilizer_amount
 south,21-10-2023, wheat ,5.583600757115313,64.73165679992934
EAST,2023-07-05,Maize,8.46935671544205,20.460697214064638
 south,11/08/2023, wheat ,,33.46994027815072
 south,01/23/2023,Cotton,9.324490044954796,21.634939232916295
 south,07/10/2023,Rice,0.6701132997887411,25.24084916187528
 south,03-06-2023,Wheat,10.12532236125116,NA
North,2023-11-20,Wheat,3.3164345495832674,11.933755275690583
unknown,28-04-2023, wheat ,11.798513487548817,NA
West ,17-03-2023,Maize,8.748137451000776,39.23785873782305
unknown,07/03/2023,Rice,5.19458287774753,37.449234819203085
North,2023-05-18, wheat ,11.139300433271814,24.236436118423953
unknown,2023-05-18, wheat ,0.6372656675087698,31.775826149629538
 south,2023-11-18,Cotton,4.194879384045235,98.26462789240168
EAST,12/31/2023,Rice,8.42801165099933,20.71504177313682
North,11-01-2023,Maize,11.037404393723982,17.759687951764704
unknown,05/17/2023,Maize,11.749663475630374,89.2403353089311
unknown,05/02/2023,Maize,9.954722517429776,29.06121532437397
West ,2023-01-17,Rice,1.7538780367368685,45.0116374176774
EAST,06/08/2023,Cotton,3.8286506270485887,NA
 south,11/06/2023, wheat ,9.357105875728267,10.95608987361768
 south,2023-05-09,Rice,4.542142035872512,18.8302867505893
North,11/09/2023,Wheat,3.3663748039513854,28.46845924772007
West ,28-10-2023, wheat ,3.1435410800185744,NA
 south,2023-07-05, wheat ,2.331786362428451,73.73553590201757
unknown,2023-05-13,Cotton,2.4077823033260617,NA
 south,2023-08-28, wheat ,1.209117734112057,71.95972516995477
West ,29-11-2023,Wheat,8.044325768421997,NA
unknown,2023-05-29,Cotton,10.057796091512921,NA
EAST,2023-03-14,Cotton,0.011850490138440861,25.561365413405934
 south,02/20/2023,Wheat,9.070318884759953,49.482954200772426
EAST,2023-02-26,Wheat,7.986621774952063,19.84903754076005
EAST,05/19/2023,Cotton,,19.0921721479574
West ,2023-12-07,Maize,1.7255265839076883,13.371256268109077
West ,2023-01-04, wheat ,1.166362877280457,NA
North,03/20/2023,Cotton,6.114680452117682,91.58798467062498
EAST,08/22/2023, wheat ,,10.62397475369129
West ,2023-07-18,Wheat,9.32283882233051,48.17656251758816
 south,20-08-2023,Maize,11.764448218162823,NA
EAST,18-07-2023,Cotton,7.752919356745182,63.0672386748381
West ,2023-02-01,Cotton,10.436454773955253,60.460210648179434
EAST,01/11/2023,Maize,6.927439641582893,19.275719171875473
unknown,23-06-2023, wheat ,,26.667432137337986
unknown,2023-02-22, wheat ,3.4843617070703754,33.228205496931785
unknown,08-05-2023,Cotton,3.381164778576868,NA
EAST,04/11/2023,Wheat,3.234616798484123,NA
EAST,28-10-2023,Cotton,4.201900798141316,98.42214976990545
 south,06-04-2023,Rice,1.0360872359042328,NA
EAST,17-07-2023,Rice,0.2906075106436723,4.400600530347976
 south,23-11-2023,Maize,4.057357094911458,NA
 south,26-12-2023,Rice,4.987636392382232,NA
unknown,10/05/2023,Cotton,6.501595566489284,49.31981862195365
unknown,2023-08-02, wheat ,11.341272306308067,6.304971708896689
West ,08/04/2023,Cotton,7.3847502184564675,80.50440914188623
 south,06/23/2023, wheat ,0.6998643176767421,80.91237126111794
West ,14-07-2023,Rice,10.980076776213126,93.3275127376321
West ,11/16/2023,Maize,7.956828172500973,41.03904081691828
North,02/01/2023,Maize,6.0306175495931615,15.584575074612971
EAST,07/03/2023, wheat ,0.45293813459854704,NA
EAST,2023-02-12, wheat ,7.526155721352172,46.907442942520696
West ,2023-10-03, wheat ,11.648592590463867,NA
North,2023-01-16,Rice,,86.2719233250194
EAST,28-06-2023,Cotton,,72.33781128649957
 south,25-12-2023, wheat ,10.944723533155328,69.48236207468109
unknown,06-05-2023, wheat ,6.499556008793105,16.151946005805662
EAST,09/08/2023,Maize,1.679653433326854,37.57590521098757
North,09/28/2023,Rice,4.519634832477779,NA
North,2023-06-23, wheat ,4.675582747540269,92.24666480724015
North,2023-12-12, wheat ,3.5809895087082753,72.83041696288298
West ,25-08-2023,Maize,0.31961565057279584,78.20257655167576
EAST,07/30/2023,Maize,10.075022971055379,10.632347576220491
unknown,23-11-2023,Maize,4.918924078367933,30.15466784221269
 south,19-12-2023,Rice,9.042852813616346,44.899399997470965
unknown,2023-01-08, wheat ,5.854500862206882,46.98831922231843
West ,2023-09-02, wheat ,1.7371829056985435,72.60922295525502
 south,19-05-2023,Cotton,1.573680750408284,27.38033310952257
EAST,2023-06-10,Wheat,2.690661573720863,79.31821267976207
EAST,06/07/2023,Cotton,1.922593069390779,40.00620019984148
North,09/07/2023, wheat ,,35.53122223068858
 south,2023-07-27,Cotton,0.7157658044186745,9.53201926404521
 south,2023-08-16,Wheat,3.851196732683742,66.52042512942639
unknown,09/19/2023,Cotton,,75.57087069791527
West ,2023-06-03,Maize,8.102459002130074,84.87413555745846
North,07/10/2023,Maize,8.42830932532355,78.44830200330621
West ,12/01/2023,Wheat,8.763591282715272,77.25423495764063
West ,2023-12-26,Rice,0.9299067126173162,95.0632177492815
North,09-05-2023, wheat ,11.205884825520558,16.77861776099572
West ,06/19/2023,Maize,,85.01459332271757
West ,28-07-2023,Wheat,,NA
North,09/26/2023,Maize,10.275040151325436,13.464753592345978
North,24-06-2023,Maize,0.4274640752250827,91.22356234075787
EAST,06/03/2023,Rice,9.752575084651856,79.50980204496874
West ,07/01/2023,Maize,,NA
West ,23-11-2023, wheat ,11.798121840269319,99.77045292163699
 south,02/19/2023,Maize,,17.946189063311756
West ,11/29/2023, wheat ,7.877290317802465,NA
West ,03/04/2023, wheat ,,17.739399302362248
 south,19-12-2023,Maize,9.133999085849936,40.4062668083483
 south,05/03/2023,Maize,9.145856182307599,45.105251776098996
West ,11/11/2023,Cotton,10.333891517599948,63.428827179539915
West ,2023-01-13,Maize,5.497370513812059,52.761221144267566
West ,11-08-2023,Wheat,,46.88305785129321
West ,17-07-2023, wheat ,4.428818753554193,67.75668144336717
West ,02/28/2023, wheat ,11.974766673618806,56.10202058683146
North,2023-07-18,Wheat,1.2999397885412005,39.57124178890573
North,12-09-2023,Rice,5.541826706913248,11.966000089640138
North,2023-12-05,Cotton,9.496843746020168,46.22763871248916
North,2023-09-17,Wheat,2.091446406963936,NA
North,09-01-2023, wheat ,0.4535617426108507,4.314331155714235
West ,09/07/2023,Wheat,9.910941213420415,93.48153639554646
EAST,2023-03-12,Wheat,1.5419416216486956,67.26926340293254
North,2023-01-30,Wheat,5.705142891069835,29.12446181070314
North,24-09-2023,Rice,8.154024308582812,29.977898313239336
unknown,12/08/2023,Wheat,8.553635491296198,2.972399784244295
West ,19-09-2023,Rice,1.7347175345281296,15.383274288220129
EAST,2023-08-18,Maize,1.3282482401530484,87.65343004684661
North,08/11/2023,Maize,9.220150277296959,51.9140052989963
 south,05/31/2023, wheat ,4.1702536350430375,28.136126456060584
unknown,07/29/2023,Cotton,6.6029852414097,35.01282654724379
North,16-12-2023,Wheat,10.292485424825609,72.78009116267043
 south,12/19/2023,Cotton,4.280812926233258,74.04120641253355
 south,05/19/2023,Cotton,8.791855488894676,5.243916785765645
West ,08/07/2023,Maize,8.004313424575928,NA
EAST,07/07/2023,Cotton,10.308378658988445,6.845711427498847
unknown,03/28/2023,Rice,0.8352226385375938,NA
 south,05/27/2023,Wheat,8.908802440725683,65.66070838676434
North,07-07-2023,Wheat,9.41609607862382,NA
North,03/29/2023, wheat ,9.877920480082162,38.2462527821253
 south,02/02/2023,Maize,10.462971276566964,57.5780760600199
West ,26-10-2023,Wheat,6.558450279964202,8.136086605102077
EAST,13-02-2023,Wheat,2.9640405441118,8.912045243470445
West ,2023-03-18,Cotton,9.149350277597687,NA
EAST,09/09/2023,Cotton,4.766253589204371,21.530052735514694
North,02/18/2023,Cotton,8.324606981065056,NA
EAST,01/05/2023, wheat ,2.441263189606257,76.96872711834634
EAST,2023-09-19, wheat ,11.248191195294426,35.7123922558192
North,08/04/2023,Wheat,2.826936735092204,47.27678235044132
unknown,01-11-2023,Rice,6.303391168146529,90.74451200693446
 south,2023-07-08,Cotton,6.2351589236125164,85.09218486859452
West ,29-08-2023,Rice,,42.52254013251291
North,26-01-2023,Wheat,0.4015110835669047,92.41303469101396
North,2023-10-22,Wheat,,81.69285355151035
 south,2023-06-23, wheat ,,65.35653430192917
unknown,01/05/2023,Maize,9.919911751480596,93.43351659488745
EAST,2023-03-22, wheat ,2.5467406240327857,74.99244986027787
West ,2023-06-16,Maize,9.435342016244995,40.868204622378336
 south,2023-12-04,Wheat,1.0320712448199658,42.22122123099895
West ,04-04-2023,Wheat,8.169682446850445,77.83388902594383
West ,11/08/2023,Wheat,,34.72322260404751
 south,30-05-2023, wheat ,2.374643509868814,26.54497502005526
EAST,10/09/2023,Cotton,3.285679847214361,43.90990185611487
unknown,12-08-2023,Rice,7.463004402824849,3.749618308190439
unknown,10/12/2023,Maize,7.819741656111219,26.230795906678985
West ,02-01-2023,Wheat,7.039439848311745,48.40342363837337
North,05/19/2023,Cotton,,37.345759585783526
West ,28-03-2023,Cotton,10.5881677994957,NA
West ,2023-02-18, wheat ,2.1999047113938865,84.14597333207618
EAST,2023-08-30,Rice,3.916588314867949,92.61165393055586
unknown,29-10-2023,Cotton,8.794645026624378,68.67203629786896
 south,2023-08-01,Wheat,,69.01592115974246
unknown,18-09-2023,Maize,1.1388138723774466,0.1350276615174173
EAST,10/20/2023,Cotton,9.902585210322375,80.82797850862336
North,09/08/2023,Rice,3.7600975608639757,3.2738372296936324
EAST,10/15/2023,Maize,3.743093799043284,NA
EAST,2023-01-01,Cotton,1.2992425209865526,22.152287246881087
EAST,2023-07-09,Rice,5.2486077450217525,38.52793509764258
West ,2023-05-21,Rice,7.274755503004478,60.514753618458236
EAST,2023-03-24,Rice,11.577866179083381,85.05961053457744
EAST,09/21/2023, wheat ,,70.37270024965422
North,2023-08-16,Rice,,1.6494798821568457
 south,07-11-2023,Wheat,1.3574978704861498,42.04745378557452
unknown,04/04/2023,Rice,0.5834963339399302,31.800846676878123
EAST,2023-06-26,Wheat,1.2623306766791997,88.02810183675608
North,04/07/2023,Wheat,,43.09160923077348
unknown,04-01-2023,Cotton,10.78728365251111,14.329750238104177
West ,2023-04-22,Rice,,19.6344621534317
North,2023-12-13,Maize,7.993042755728182,75.7470583840019
EAST,2023-11-21,Maize,7.209978961900359,97.39977428013114
unknown,03-08-2023,Wheat,2.5445896083110275,NA
West ,11/14/2023,Cotton,6.508311343574233,63.9618682378473
EAST,13-10-2023,Cotton,0.3189008145063519,95.4054768035716
 south,05-10-2023,Wheat,2.2102726056174173,91.18073739872814
EAST,2023-01-20,Rice,11.556156599777536,90.77719769094551
EAST,2023-05-10,Maize,,23.104177940202874
EAST,2023-03-21,Cotton,4.804319528708859,49.15877947468053
unknown,10-04-2023,Maize,8.543165121385996,88.50087765425015
unknown,17-07-2023,Cotton,2.84937093426637,46.42499469538348
unknown,02/10/2023,Rice,8.465697364153284,26.492059618483598
West ,08/31/2023,Rice,11.658161942524444,51.20767537041513
EAST,04-08-2023, wheat ,5.17569032304576,86.45165355695023
unknown,2023-05-15,Rice,3.48710364779065,78.08911820723436
West ,2023-07-28,Wheat,6.850767812226084,NA
North,2023-11-16,Maize,4.223693829189555,22.332283500221873
 south,06-07-2023,Rice,0.9246938946038541,64.85723680003461
 south,11/07/2023,Wheat,2.584289076894785,47.983339227157586
 south,05/31/2023,Wheat,1.610466696015148,29.32467924853357
North,10-10-2023, wheat ,6.960429003201183,25.855941934767547
unknown,02/23/2023, wheat ,11.931426023955499,21.789479429215064
 south,24-06-2023,Wheat,0.7966508436424591,12.701307487582248
EAST,26-06-2023,Maize,8.262898161385271,92.96419640510439
 south,10-08-2023,Wheat,7.398402657134713,83.16647637533143
EAST,10/20/2023,Cotton,3.617747164955756,21.273149399397482
 south,05-12-2023, wheat ,0.5989854984512268,71.63548885328814
EAST,19-03-2023,Cotton,,NA
 south,04/07/2023,Cotton,2.998716373069373,23.2547669454358
North,2023-04-14,Cotton,10.622230627747314,91.63969245819303
EAST,03/21/2023,Wheat,5.056220190735882,NA
North,07/10/2023,Cotton,5.166371823643983,56.1498002320064
EAST,03/11/2023,Wheat,10.349877176953195,33.62028936487378
West ,2023-07-03,Wheat,,18.498436328587808
unknown,18-12-2023,Cotton,9.175009216722156,54.76984200878219
 south,14-06-2023,Maize,5.504548615128008,35.123704473443915
North,09/05/2023,Wheat,7.6091180292438025,14.46809320166863
unknown,05-04-2023,Cotton,0.141019658214939,NA
West ,2023-08-11,Maize,,47.27391937522749
North,05/07/2023,Cotton,9.647689755810692,31.519295807236812
North,08/28/2023, wheat ,4.629200341594563,39.258108006403724
EAST,10/03/2023,Wheat,4.24121605867809,79.62007239326844
North,11-04-2023,Cotton,1.3048557345086644,56.41544549958469
West ,27-04-2023,Cotton,,73.20778626674912
EAST,10/22/2023,Wheat,5.9935482372416775,70.46907885372744
West ,07/16/2023,Wheat,6.328093450507975,NA
unknown,29-08-2023,Cotton,9.253100757568003,NA
unknown,12/30/2023,Maize,,88.68020542720627
 south,2023-12-29,Rice,,50.15441815359266
EAST,10/08/2023,Rice,2.5771602455804303,23.39192937769744
EAST,2023-04-20, wheat ,11.596329905116812,1.1513020347335923
North,2023-01-14, wheat ,11.739663685600533,69.38487135819823
unknown,11-12-2023,Rice,2.800485918645784,69.56658688236192
unknown,24-02-2023,Rice,,27.28333070892792
West ,07/23/2023,Cotton,2.0900194616467838,31.16314415538254
West ,08/17/2023,Wheat,0.38073853677812597,22.385371852702395
 south,2023-03-27,Maize,3.3477622487772005,59.92270118115998
EAST,2023-04-04,Rice,1.6703755364726893,26.99056264633828
North,04/03/2023,Maize,2.0544234385118276,NA
EAST,20-12-2023,Maize,5.158026901600138,74.41357947208645
North,01/25/2023,Cotton,6.613083847979761,81.61070461367044
 south,2023-12-27,Cotton,3.1553020939078094,15.699439184599061
 south,10/01/2023,Cotton,10.45240496672053,18.565345191896977
 south,2023-04-11,Maize,2.034776041995493,NA
 south,2023-07-09,Maize,11.580731030983769,NA
 south,02/18/2023,Rice,6.383193306143509,17.129173099910567
West ,01/23/2023,Cotton,11.42876930818215,29.859968709029474
West ,08-01-2023, wheat ,8.00955713250319,84.11716799183075
North,07/19/2023, wheat ,6.33577197630273,13.428424846104825
 south,10-11-2023,Rice,6.448761795487085,1.2767401585259797
North,08/17/2023,Wheat,0.9767316989209651,68.76198052078347
unknown,12-09-2023, wheat ,8.548443024872435,1.0576479500812752
North,10/01/2023,Cotton,11.224477161139628,74.37147543569736
 south,22-08-2023,Cotton,4.609412629960028,80.44597720250613
EAST,09/05/2023,Maize,3.028109126038408,60.90296164120919
West ,04/25/2023,Maize,5.647535860078204,96.93396656252668
 south,2023-02-12,Maize,9.68737719725512,NA
West ,2023-08-10, wheat ,7.087364498485654,NA
West ,29-01-2023,Cotton,0.4960623066736871,26.66079956078937
 south,01/31/2023,Maize,10.144271929128054,NA
EAST,06/17/2023,Rice,0.762799911283615,62.59502368731137
 south,12-03-2023,Wheat,,NA
EAST,02/09/2023,Maize,3.8595613644051645,99.292050594182
West ,04/10/2023,Wheat,0.5623784847955493,58.64397510755418
North,2023-07-25,Rice,4.818901216768115,6.241792422164172
EAST,2023-07-22, wheat ,8.35323741932904,39.57020290740934
 south,2023-05-31,Cotton,,46.00251773329692
 south,2023-01-13,Cotton,1.0253452936651648,67.13688597989692
 south,24-08-2023,Cotton,7.153157763638093,2.058313084279384
 south,2023-01-22,Maize,5.565759128115179,34.90906545470451
North,29-10-2023,Maize,6.248008774286271,91.17820190994561
 south,27-08-2023,Wheat,3.226005415458726,30.1747074463109
 south,20-07-2023,Rice,7.29868095705465,NA
 south,16-02-2023,Wheat,10.117946110320839,35.142555241349996
North,2023-02-01,Maize,7.995661266401753,63.70156676762863
EAST,01/29/2023,Rice,4.110466546003204,NA
West ,22-05-2023,Maize,9.248774565180957,74.26524244445208
North,14-11-2023,Wheat,7.175655577731423,99.42418968991733
 south,07-06-2023,Maize,4.048336857676421,61.5991664879041
West ,12/21/2023,Wheat,4.440131058884528,57.773257440503926
 south,06-03-2023,Maize,5.91569705780849,52.95376132781673
 south,2023-04-22, wheat ,5.823674321169397,36.39095722813911
unknown,12-02-2023, wheat ,9.189321477881197,16.779158659589676
unknown,11/28/2023,Wheat,9.394232858992359,8.31505776063688
North,2023-11-07,Cotton,,18.911037472534666
North,2023-05-13,Wheat,,76.25762003915762
EAST,2023-01-09, wheat ,0.5595552755045632,NA
North,2023-10-21,Cotton,4.825834212920483,30.40294385854181
West ,11/13/2023,Cotton,2.43496054095107,38.82405507853143
West ,2023-11-03,Rice,0.1685783647382526,76.16313475755108
EAST,30-09-2023,Rice,,38.47864132896165
unknown,10-01-2023,Rice,11.667827881390963,17.240309714433934
North,2023-01-15,Maize,2.3634674801032474,26.473782410770973
unknown,2023-07-30, wheat ,5.2601620588863085,7.522609870579733
 south,28-12-2023,Rice,10.18474670300855,93.70405595886945
EAST,2023-09-26, wheat ,11.9982633140626,36.01361282643022
West ,20-10-2023,Rice,,48.329560719213745
West ,29-06-2023,Wheat,7.221462175782384,4.926259928597143
 south,2023-03-05,Cotton,0.22692722205615157,NA
unknown,2023-04-14,Cotton,4.045158619104132,13.352280064961663
unknown,2023-06-15,Rice,4.424512766586461,18.418114057658354
unknown,2023-04-06,Cotton,8.774100167594577,43.53385439250961
unknown,02-12-2023,Cotton,0.5829661622445008,37.41672428053205
West ,08/19/2023,Wheat,8.397615736766161,13.824595887176361
unknown,2023-03-31, wheat ,0.8528868207161198,23.20498044737058
 south,31-08-2023,Rice,4.531855687019746,60.78595706603171
 south,01-07-2023,Wheat,1.443168816457041,57.652630757503374
unknown,03-08-2023,Cotton,8.26400223320734,80.52026766894942
West ,2023-08-20,Wheat,2.3617047624007155,92.06263973283467
West ,12/07/2023,Cotton,7.482204230371657,NA
West ,01/02/2023,Wheat,2.5430977423572423,70.44652302445557
North,08/23/2023, wheat ,7.528049131629239,95.96137393167889
EAST,12/31/2023, wheat ,3.4834848220720196,6.411101249958495
EAST,2023-05-21,Maize,9.299098225247644,3.7300357305784626
North,16-04-2023, wheat ,6.0604149290864076,24.128356302803166
unknown,07-09-2023,Rice,5.4787130170651945,92.63079673869888
North,07-11-2023, wheat ,3.2545676632907337,39.87263021227305
West ,12-11-2023,Rice,9.593591503372055,24.680761116306705
West ,15-03-2023, wheat ,0.11885548897680831,86.56958833023906
North,26-10-2023, wheat ,9.870147812925996,NA
EAST,02/09/2023,Rice,11.466493566754284,NA
North,05/04/2023,Cotton,,33.580268830290926
unknown,05-05-2023,Cotton,,10.905508554940269
unknown,30-11-2023,Wheat,0.8309012860862799,25.927772767776645
 south,30-11-2023,Wheat,3.6736501493302423,19.22250530307894
North,05-11-2023,Wheat,4.957038292636743,40.020257444073856
North,09-12-2023,Rice,6.140560529569297,8.147912952084413
unknown,04/08/2023,Wheat,,91.88094279923752
West ,06/04/2023,Maize,10.44039972745926,98.45977566609359
EAST,2023-09-11,Wheat,4.03699064002762,32.29468544593417
West ,2023-07-15, wheat ,7.596310600279406,95.39789427358475
 south,06/04/2023, wheat ,2.1332104711057713,80.51688617896437
unknown,14-06-2023,Maize,1.7160525177660815,3.8435072294109696
West ,15-11-2023,Wheat,9.651803471908035,77.4121997055216
West ,12/18/2023,Cotton,9.194766936729632,15.462571341435293
unknown,10/16/2023,Maize,7.80184246960896,NA
unknown,2023-04-28,Maize,6.3513855548278455,80.57486833267161
North,11/27/2023, wheat ,11.808537277492103,9.9878284197634
 south,12-11-2023,Rice,1.1408340864683195,29.037544829429763
West ,08/27/2023,Rice,7.909540811286726,28.815045130823968
unknown,11-08-2023,Rice,0.2398820427747621,36.724041536110796
 south,24-03-2023,Rice,5.143815623621138,77.43011934839129
 south,10/18/2023,Wheat,9.547301231924134,63.540363001574484
 south,02/27/2023,Rice,8.384726260921713,16.18629561183481
West ,13-04-2023,Rice,8.698774036178898,77.85162178829049
 south,01/08/2023, wheat ,10.164265239162319,99.71919323707127
 south,2023-04-15,Maize,0.17548907711967976,35.528850892093246
EAST,23-07-2023,Wheat,,80.32377075885313
West ,04/26/2023,Maize,0.14581431169918568,10.124544655056845
West ,05/27/2023,Wheat,11.976282753268658,26.109817613616993
unknown,20-08-2023,Wheat,8.83737774740629,24.269198268586646
 south,26-11-2023,Wheat,11.96874279990216,16.847735879943126
West ,07-12-2023,Maize,6.28263663737383,21.61423177893046
EAST,2023-06-03,Cotton,,32.4838436436597
EAST,11/27/2023, wheat ,5.098398210340186,63.11304883962677
North,13-03-2023, wheat ,8.546320168406115,2.6196527391364133
West ,02-03-2023,Cotton,3.2196765339909272,30.153752197718518
West ,06/27/2023,Rice,9.59804775290203,14.025066500088446
 south,06-12-2023, wheat ,4.414978809457683,66.1817044317539
unknown,12/27/2023,Maize,8.68807732958011,92.59518630751762
EAST,09/14/2023,Cotton,,93.79858518838094
North,2023-02-04,Rice,,13.083642971248711
 south,2023-10-14,Maize,6.359459431875493,55.87600150077834
unknown,2023-09-04,Rice,6.793334241226074,NA
West ,29-01-2023,Rice,,76.98033242974915
West ,2023-10-05,Rice,6.747879270629104,62.61321953326229
EAST,11/18/2023,Wheat,,90.20265784873341
unknown,03-11-2023,Cotton,10.41627134007479,79.63588871520325
unknown,28-05-2023,Maize,6.016846109942767,92.3991973282873
unknown,08/05/2023,Rice,8.298092096564114,66.56001823357876
EAST,08/22/2023, wheat ,,NA
North,07-05-2023,Maize,3.9855737039621015,46.75612914500964
EAST,03/02/2023,Rice,8.875577726018962,89.51226663513529
EAST,07-04-2023,Wheat,,52.09973526731188
North,31-05-2023, wheat ,4.6381749971677255,28.979226697836136
EAST,16-04-2023,Rice,3.117000736460553,NA
EAST,07/04/2023, wheat ,1.0463404250214863,NA
unknown,2023-11-21,Rice,,23.551637793057324
West ,11/22/2023, wheat ,6.897230894558692,35.00346824145283
unknown,09-12-2023,Cotton,2.0386088238279783,45.2473574990058
EAST,20-07-2023,Rice,6.675072338802097,NA
North,2023-06-15,Rice,3.5318862182609547,NA
West ,21-10-2023,Rice,7.548675072185677,NA
unknown,2023-02-09,Maize,11.100527884701531,NA
West ,10-03-2023,Rice,2.164553200644268,82.53809164341949
North,05-08-2023,Rice,0.8865417165473835,75.26811389208257
 south,03/01/2023,Cotton,0.6441705495001608,38.62004214060855
unknown,11/16/2023,Wheat,11.354992635376371,40.32527719276039
unknown,25-07-2023,Rice,2.0985883108498635,65.00566961756834
EAST,08/19/2023,Rice,5.630102132788485,32.58483449240217
West ,23-05-2023,Cotton,2.391267789407997,3.0340280285675703
 south,06/27/2023,Rice,3.653999143615225,43.55571385926995
North,03/10/2023,Rice,1.7493264044140524,86.96472274983891
unknown,08/01/2023,Wheat,7.263557206090807,86.43931737775199
North,01/26/2023,Rice,9.643232676646686,45.37339951996336
 south,2023-07-08,Cotton,4.921992803468758,19.26908719778221
North,10/18/2023,Maize,8.67679192267818,65.31374969093042
unknown,12/09/2023,Rice,,NA
EAST,02/20/2023,Cotton,9.879731712330003,70.38305347302392
unknown,13-05-2023,Rice,,16.647921648194508
 south,06/01/2023,Wheat,3.241061019132977,55.72732307690583
West ,10/02/2023,Wheat,1.8684578559221126,16.69456375021352
unknown,06/09/2023,Maize,8.919629583307163,NA
EAST,08/28/2023,Wheat,6.562633034188476,NA
West ,29-12-2023,Wheat,0.7904813325670674,33.628410323618304
North,02/23/2023,Rice,1.5950934760773814,21.880105796480407
 south,2023-02-22,Wheat,10.652647524222132,42.7490698161742
EAST,31-08-2023,Maize,2.514815868134914,97.27893780250515
North,05/07/2023,Maize,1.7275598607480807,68.40762163194887
unknown,05/22/2023, wheat ,5.040426134073885,70.63831108649164
 south,2023-08-23,Cotton,0.4461377491764549,82.8013073515608
 south,2023-03-09,Maize,0.6413865619000578,NA
EAST,2023-04-11, wheat ,9.091714194854465,83.92932145998908
EAST,08/25/2023,Rice,2.175497522203978,NA
EAST,09/03/2023,Maize,,NA
West ,12-04-2023,Rice,7.096023085793142,76.73549993438684
 south,02-08-2023,Rice,10.610749429797696,NA
North,08/26/2023, wheat ,7.646731886024431,32.50345455076889
North,22-10-2023,Wheat,11.867067163774262,4.382018602271032
North,05/20/2023,Cotton,6.67509722425175,16.535662738464442
EAST,05-02-2023,Cotton,9.381638355933427,28.916267288663132
unknown,10-05-2023, wheat ,9.465906738437225,NA
EAST,08/26/2023,Rice,9.64596469532258,87.16459205170757
unknown,05/14/2023,Wheat,5.635737567561408,37.344318917203644
 south,2023-10-24,Wheat,0.9065644589769595,60.633297423905276
unknown,05-06-2023,Cotton,2.4463773173480976,34.9475975204146
EAST,15-04-2023,Maize,9.669797099587928,86.66050544563547
 south,2023-05-23, wheat ,3.9789103341701257,NA
EAST,03/29/2023,Rice,6.690429764707787,69.24028877767195
 south,14-07-2023, wheat ,9.386912095513441,15.219758826924036
 south,03/01/2023,Cotton,5.9792044323097935,98.90438223784236
 south,03/11/2023,Maize,7.699077389817893,46.52036601506255
EAST,02/04/2023, wheat ,10.93821792154593,85.67488159723354
West ,2023-05-22,Wheat,6.098086393835468,NA
West ,2023-05-04,Maize,3.105573513096149,99.95709855846788
West ,06/04/2023, wheat ,7.099699639790622,27.985779966024715
unknown,07/31/2023,Maize,1.5401969848480075,66.44837582329532
West ,19-01-2023,Wheat,6.99418214349397,36.583933236860034
unknown,2023-02-13,Cotton,3.5136781049237706,83.36832972424631
North,22-08-2023,Maize,1.0403520126018355,32.39408448777461
North,2023-06-10,Cotton,10.789765912511584,NA
EAST,04-05-2023,Wheat,9.597802693218846,40.81593299184442
North,09-09-2023,Cotton,7.792072140957221,72.39592395440951
West ,03/08/2023,Cotton,8.44462947432759,5.39101916206095
unknown,16-10-2023,Wheat,5.799129034726926,27.82386212932243
 south,2023-11-10,Maize,11.137199822557946,72.64978753662898
North,13-06-2023,Rice,2.0131657644925838,3.4602621208088657
unknown,02/28/2023,Wheat,1.7208870395994076,1.0452461953642578
West ,2023-05-07,Maize,11.262978818437976,80.28590132880274
West ,2023-06-01,Maize,11.585058347421882,NA
West ,02/09/2023, wheat ,10.32463945924848,98.09855297164899
North,23-12-2023, wheat ,,88.76879096690216
 south,2023-12-22,Rice,1.7654494566211372,24.097683713897176
unknown,2023-08-16,Maize,5.8298088808481,95.17337964813616
North,10/12/2023,Rice,0.6871061094803839,92.17751768652475
unknown,02/26/2023,Maize,0.24166481760736147,NA
unknown,01/21/2023, wheat ,6.4492621339259415,86.88873442567919
North,05-09-2023, wheat ,9.315292528485934,9.70942587939999
EAST,2023-08-12,Cotton,5.191529253698984,NA
 south,05/25/2023,Cotton,6.384201995400698,NA
 south,10/29/2023,Cotton,10.24346895093399,NA
West ,2023-01-01,Cotton,10.654894518809806,NA
 south,09/27/2023,Wheat,10.131948203032355,64.95373174301172
EAST,13-09-2023,Wheat,0.5496764971144317,NA
West ,06-04-2023,Wheat,0.2351869098403112,81.38309065594295
North,28-10-2023, wheat ,0.0020207282281710093,92.49090762395849
unknown,31-03-2023,Rice,0.617757003538967,NA
West ,01/19/2023,Wheat,5.944479144426438,72.811776925231
EAST,2023-11-26,Wheat,5.004017990671546,47.460145779709805
North,12/12/2023,Maize,9.974682067111525,0.30845880857527375
 south,29-04-2023,Cotton,2.0554044484643317,51.91512229852372
unknown,01/26/2023,Wheat,,76.39459636626545
EAST,09-09-2023,Rice,0.2223841431614506,73.6439094056199
 south,01-01-2024,Wheat,5.856502401500155,40.586268635611965
unknown,30-05-2023,Maize,5.54824826257113,88.04178768223869
West ,05/29/2023, wheat ,1.1565755119788164,98.60283715496936
unknown,08/31/2023,Rice,5.826958662747946,48.19037416108585
unknown,01/07/2023,Rice,6.4565374669762985,47.025583489243516
EAST,07/16/2023,Wheat,4.234008138321926,40.246705872395815
