stationid,observationdate,rainfall,rain_unit,temperature,temperature_unit
S269,2023-12-23,6.1336323547549085,mm,unknown, celsius 
S391,2023-07-01,25.017780195064503,inch,36.54087399642255,Celsius
S278,2023-03-31,7.730968239781793,MM,11.856453104440035,C
S074,2023-11-27,28.613268659070908,mm,42.65810443453077,c
S340,2023-02-16,4.581914993664932,mm,30.68296037502894,Celsius
S257,2023-05-16,41.57744915681032,,35.62157885769184,c
S063,2023-09-24,11.224084504469308,mm,11.00323897264627,Celsius
S022,2023-08-07,22.46409015580737, INCH,19.950051105809493,c
S070,2023-02-12,20.24365944749794,MM,20.408563381919905,c
S096,2023-06-28,13.266880204697824, INCH,14.136684800105972,C
S079,2023-07-17,5.079272629526654, INCH,17.646831272619373,c
S302,2023-08-22,25.017780195064503, INCH,25.923654268736072,c
S217,2023-02-22,48.29059766706762,MM,15.832580817636561,Celsius
S056,2023-04-16,1.91645431503783,inch,24.439375489538513,Celsius
S187,2023-05-14,15.645683718508105,,30.29235501577867,Celsius
S232,2023-12-09,48.677321183495216,,32.50652187909719,c
S104,2023-09-04,4.845215663511132,inch,21.966285548754875,c
S264,2023-05-05,45.58813211699383,inch,34.873663703058355,Celsius
S182,2023-02-02,17.84864874473039, INCH,23.247603933992785,C
S381,2023-03-03,25.017780195064503,inch,unknown,c
S256,2023-11-16,33.814019287996025,inch,32.8451015478517,C
S038,2023-06-26,46.55256134558537,MM,24.771185789007788,c
S276,2023-08-26,20.177689611200407,mm,10.378714127355714,Celsius
S140,2023-06-30,20.9238656356543, INCH,32.95943407299329,Celsius
S287,2023-09-26,24.964840753609757,,34.45398670525581,c
S091,2023-07-24,23.21057932716164,MM,31.138526051900094,C
S163,2023-06-29,16.328458433538547,MM,11.851132498340792,Celsius
S143,2023-05-06,41.122312800484046,inch,32.022436238783264,c
S253,2023-12-31,28.70564833697009,,42.901579016838305,C
S369,2023-04-13,7.897494777973568, INCH,33.35735808972234,c
S291,2023-07-05,42.83854474754031,MM,30.889215504039516,c
S187,2023-10-05,25.017780195064503,inch,14.586175847103625,Celsius
S086,2023-09-06,14.604569177028688,mm,unknown,C
S356,2023-07-14,44.85854984031656,inch,31.323527681919753, celsius 
S183,2023-04-18,12.583369787921017,inch,19.931194492882888, celsius 
S256,2023-10-03,27.648850129775987,,29.606298536978937, celsius 
S355,2023-02-28,11.34401791543022,inch,unknown,c
S125,2023-11-18,25.0752122996277,mm,26.20356204611698, celsius 
S339,2023-01-29,21.46229192864889,mm,38.1087339125924,c
S025,2023-11-20,25.307818590319197,mm,33.99635146838215,Celsius
S068,2023-09-14,29.29629481673104,,29.26500869308185,Celsius
S074,2023-11-09,25.017780195064503, INCH,20.851647179875584, celsius 
S276,2023-07-30,31.484078876826327,,43.13760563122259, celsius 
S048,2023-06-28,29.072361944263136,,32.06017426669239, celsius 
S343,2023-02-13,43.98488497427709,MM,35.084727873327296,C
S139,2023-03-06,20.67387642788884, INCH,34.622692685383925,C
S183,2023-10-06,1.6877244306833572,,42.409409300372324,c
S028,2023-05-06,46.27787955576756,inch,18.228643627259288,c
S389,2023-11-15,27.564254861212493,MM,21.955758270159215,c
S149,2023-11-12,5.318056591629983, INCH,19.992790689764583,Celsius
S268,2023-06-06,49.95195179788598,mm,14.8440436389964,C
S050,2023-05-30,29.861668833269345,MM,31.308844844831345,C
S388,2023-04-30,42.64854259961569,,30.058530622884525,c
S246,2023-07-13,13.661668210930184,MM,31.84099411650658,C
S170,2023-05-23,7.678865951544783,inch,42.14199293233092,Celsius
S166,2023-02-19,35.83149743167214,inch,11.783492901936485,Celsius
S203,2023-01-25,5.406946667683144, INCH,44.39368885901905,C
S395,2023-05-24,34.55102005026907,inch,15.127980293319975,C
S182,2023-08-21,46.72647504194575,,unknown,c
S075,2023-02-08,26.312482125410625,inch,17.01640647701883,c
S277,2023-09-09,34.71975666612309, INCH,33.983127861956746,Celsius
S064,2023-09-15,42.79133868430263,inch,41.834122466379384, celsius 
S143,2023-10-11,18.570960601336623,inch,42.29557250308092,c
S242,2023-05-31,1.7132151997641345,,32.006661975726274,c
S093,2023-02-10,25.017780195064503, INCH,41.077009624123804, celsius 
S112,2023-04-22,12.170953735517651, INCH,28.4643242242958,c
S059,2023-01-10,48.43505516422665,,34.79286146180398,C
S207,2023-10-31,25.006858523492664,mm,16.504685378263588, celsius 
S268,2023-01-30,28.70424784579728,,23.32139280101566,c
S118,2023-05-15,25.017780195064503,inch,37.8647064998093, celsius 
S222,2023-12-09,33.80354429000227,MM,19.022747103111776, celsius 
S166,2023-02-21,12.717125930520725,,22.451874289537614,c
S131,2023-02-12,40.147603620146576,MM,24.457790170838408,C
S156,2023-08-11,25.017780195064503, INCH,17.326684839510268, celsius 
S090,2023-09-05,25.017780195064503, INCH,16.94873007445179, celsius 
S322,2023-11-01,47.21156402450068,,40.143657776429265,C
S230,2023-08-03,28.169547121786326,inch,34.65930039229432, celsius 
S026,2023-07-05,7.192896976882329,,38.84861302530981,c
S299,2023-11-27,3.862967112255533,,29.20803078440149,C
S150,2023-11-01,25.017780195064503,,15.301496582809596,Celsius
S148,2023-05-24,35.20095547601095,inch,39.919204654031624,c
S008,2023-03-28,6.934969609551173, INCH,44.06021914832437, celsius 
S029,2023-12-10,17.067120109210254,mm,31.863253618075657,Celsius
S209,2023-01-11,25.017780195064503,,29.307503557499455,C
S340,2023-02-15,28.07871634757336, INCH,23.762291398811772,c
S116,2023-02-23,29.66688589142621,,16.827791096379272,c
S144,2023-07-26,7.501667558955849,mm,20.924431824129883, celsius 
S318,2023-06-15,3.082394247430253,MM,42.823901166676976,C
S239,2023-05-29,47.44552869346309, INCH,12.520528134701955, celsius 
S155,2023-08-30,3.3999157781129554,MM,24.07742533168777,Celsius
S181,2023-02-10,21.970464912177786,mm,33.81727554585248,Celsius
S215,2023-06-02,37.80212401094643,,19.23611778606098, celsius 
S256,2023-03-24,24.890768549516647,mm,27.010745474442867,C
S073,2023-08-19,18.001200745155632,MM,35.482811857181005,c
S179,2023-04-24,35.668190214439186,inch,31.914942084250015, celsius 
S212,2023-05-05,30.490168579544243, INCH,14.653957674794318,C
S239,2023-03-13,0.1543321577828993,inch,27.53778695714112,C
S313,2023-08-24,0.3441645941452909,mm,40.030823684111226,c
S264,2023-08-12,33.033368122107866,inch,10.153199262412802,c
S207,2023-12-18,25.017780195064503,inch,40.23631199022708,Celsius
S366,2023-11-14,24.08022149813237,,20.86150947314304, celsius 
S119,2023-01-24,28.376790839572084,mm,unknown,c
S268,2023-10-23,10.539471785448024,inch,22.745702250668696,C
S273,2023-12-11,17.53775567215341,mm,26.176790142297445,C
S298,2023-10-15,21.996484661404786,,11.985721061642401,Celsius
S350,2023-08-04,46.83206873290553,inch,26.269270932307332, celsius 
S011,2023-06-14,31.59780284973345, INCH,24.782557960973357,Celsius
S071,2023-10-20,43.48305544066414,mm,37.25224650397189,c
S058,2023-03-01,39.82060537480086,mm,43.81648433109605,c
S290,2023-10-07,34.87865381714988,MM,19.75168190696524, celsius 
S276,2023-12-15,19.25698902384517,mm,26.875064289647103, celsius 
S216,2023-07-30,28.465276219166583,mm,13.423609913497003, celsius 
S394,2023-01-13,25.017780195064503,,14.718495014579267,Celsius
S052,2023-01-15,13.72780011686196,,33.12254685652198, celsius 
S271,2023-07-31,25.017780195064503,mm,35.4088304850745, celsius 
S072,2023-11-22,23.96084876402821,,21.14618935934027, celsius 
S296,2023-05-05,44.8638478895371,mm,35.16103139697136,C
S236,2023-01-25,30.65019776952192,inch,30.978843825989856, celsius 
S395,2023-11-14,48.56266916416277,,19.951046135546164,c
S110,2023-06-26,49.163969087500384,MM,unknown,c
S192,2023-10-20,18.142168786650803,mm,14.507223647475843,Celsius
S392,2023-09-25,39.477673558765126,,23.30151206396909,Celsius
S056,2023-10-21,33.54344535183682,inch,19.354546104701395,Celsius
S060,2023-06-30,49.22040239382593,inch,44.86661383572591,c
S138,2023-05-27,14.41137776258103, INCH,34.91088748723245, celsius 
S028,2023-07-29,12.27395982645922,,26.69108758660497,c
S036,2023-12-25,46.845733382208365,mm,10.357027074418314,c
S004,2023-03-25,22.625734370747967,,unknown,C
S223,2023-11-06,46.40689873961488,MM,16.353863225957905, celsius 
S166,2023-09-17,42.45010809658624,inch,41.96837330555026,C
S383,2023-02-23,25.723041845097093, INCH,28.958037191704445,C
S383,2023-04-02,9.80557403891894,inch,23.181256206929348,c
S130,2023-01-10,48.729097220273445,mm,24.100113829591415,Celsius
S031,2023-03-17,39.89848594465764,mm,15.674144279753708, celsius 
S375,2023-11-19,48.11979529700616,MM,23.557809471286365,Celsius
S011,2023-12-02,7.761613136363338,,16.422407554687695,Celsius
S096,2023-01-31,46.60566311839603,MM,21.499589422607013,c
S266,2023-10-21,3.4837466951425364, INCH,40.40634779681805,C
S355,2023-07-10,44.48464521682956,,21.261216433441945, celsius 
S112,2023-08-10,39.01288051773237, INCH,22.61932717359484,Celsius
S343,2023-01-24,4.474908062694477,,26.001350152955684, celsius 
S065,2023-09-25,22.487926898062742, INCH,38.70927196089272, celsius 
S223,2023-02-08,44.929482834704736,MM,24.212132745237348, celsius 
S313,2023-03-19,36.018482777427735,inch,20.819597968707853, celsius 
S106,2023-06-30,8.196563708390858, INCH,31.896117381843787,Celsius
S278,2023-10-13,22.01018416813736,,34.75580212322319,C
S397,2023-12-24,25.017780195064503,,43.02831083070922,c
S176,2023-11-16,36.26065238790534,MM,24.239608512094467,Celsius
S106,2023-08-17,12.172595068219088, INCH,41.87563206488332,Celsius
S271,2023-04-29,17.04045561990241,MM,30.298337344707978,Celsius
S319,2023-07-27,14.33156346530524, INCH,41.348272411539575,C
S337,2023-09-09,23.78011763958184,inch,25.21720575710887,C
S393,2023-12-04,17.397692857540886,mm,26.53360817983849,c
S219,2023-06-26,38.64658773367432,,11.984170856198853, celsius 
S082,2023-06-16,4.096962753991157,inch,12.198756425669401,Celsius
S333,2023-11-09,33.09412642590186,MM,21.855426749521342,Celsius
S201,2023-08-03,26.4451544793433,inch,11.885814053081038,C
S038,2023-06-13,44.18184033107166,,34.87698376152289, celsius 
S211,2023-08-16,43.90568848566559, INCH,35.49355913718743, celsius 
S249,2023-07-26,25.017780195064503,MM,15.288064210369306,c
S018,2023-03-08,17.897888673526797,,40.87867207166906, celsius 
S196,2023-08-13,42.63408148064308, INCH,24.730214027224044,c
S318,2023-01-10,6.998788956255436, INCH,39.24253202078525, celsius 
S365,2023-02-02,25.017780195064503,MM,39.923830361506404, celsius 
S229,2023-06-27,25.89937464613641,,unknown, celsius 
S346,2023-06-30,27.594483354879813, INCH,29.200018581258387,C
S310,2023-05-29,17.220608762184625,mm,17.567430097998397,C
S132,2023-04-25,48.06001493763583,,38.750727438774206,C
S039,2024-01-01,25.017780195064503,inch,unknown,c
S281,2023-11-21,27.92600275682653, INCH,29.304468411072673,Celsius
S333,2023-08-06,3.2044572304178063,,36.84656387132314, celsius 
S187,2023-09-02,25.017780195064503,inch,30.913984452291363,c
S120,2023-10-04,28.28521619351993,,20.45780464742401,C
S246,2023-09-08,13.497327591398587, INCH,11.904635024500351, celsius 
S226,2023-11-16,7.856485354231946,inch,17.037454548750258, celsius 
S208,2023-06-17,17.533246886489724,,30.89343052400865,c
S247,2023-03-08,21.675334435785203,,25.82305857456953,C
S318,2023-06-03,13.061692332481469,inch,40.059475877650506,C
S185,2023-05-21,4.66778161479025,MM,11.979349860446053,C
S006,2023-03-04,29.31265219605306,MM,41.710196979439125,C
S394,2023-03-13,4.818611537889344,mm,34.37055806795112,C
S387,2023-05-23,3.03883483563156,MM,25.891368244942242,C
S256,2023-12-14,25.017780195064503,,26.86524838172714,C
S187,2023-10-14,22.734143491306785,mm,41.30765620763927, celsius 
S177,2023-06-30,24.03914978185685,,31.625226967471683,c
S315,2023-09-07,25.017780195064503, INCH,44.42205274394314,c
S255,2023-10-21,25.827448773856517,inch,43.15295711332607,C
S308,2023-10-17,25.017780195064503,inch,37.425584055839494,c
S287,2023-01-24,30.62646511609044,inch,20.350242812848677,C
S254,2023-06-05,23.22915950453712,,12.558338923550288, celsius 
S250,2023-10-02,19.42931953149138,MM,15.512769344112233,c
S383,2023-10-25,38.06776754754669,,21.326172800201025,Celsius
S388,2023-11-14,40.30913998449502, INCH,15.511679356160965,c
S045,2023-12-13,23.160794186523287, INCH,unknown,C
S385,2023-05-19,14.108048208905366,inch,42.43304354311266, celsius 
S273,2023-08-15,5.596015329934717, INCH,29.292437676093783, celsius 
S058,2023-09-25,31.16620930950144,MM,15.333012314091775,C
S219,2023-03-22,18.753363159570974,MM,10.78815792695917,Celsius
S109,2023-10-26,40.98380606072528, INCH,10.275885698937994, celsius 
S279,2023-03-13,14.494631278417051,mm,42.73064831157858,Celsius
S328,2023-02-08,35.86671909930216,inch,20.069071694733616,C
S264,2023-02-22,26.03528959173476,inch,23.731597321698537,Celsius
S315,2023-09-06,28.11781705569124,mm,18.25282728156795,C
S111,2023-06-14,25.017780195064503,,37.000669370513734,C
S229,2023-10-14,48.49858323917372,inch,26.536502502248993,Celsius
S272,2023-06-12,6.260805317771212,mm,13.901316546656783,Celsius
S375,2023-01-05,49.386987212279685,,15.14038594838259,C
S002,2023-12-18,9.647228780986094,,12.32993392762269,Celsius
S210,2023-09-09,41.472313075776135,MM,44.518585976332744,c
S359,2023-06-06,32.413388708716646,,10.329787171105503,c
S013,2023-11-18,29.204251945515647, INCH,30.552793310315707,Celsius
S096,2023-11-11,25.017780195064503, INCH,15.005548756210237, celsius 
S338,2023-10-28,48.75323345656564, INCH,37.49111221860865, celsius 
S269,2023-10-18,33.63602442766423,inch,14.943985501345688,Celsius
S055,2023-02-20,11.802573282222156, INCH,22.743898069095703,Celsius
S143,2023-01-12,17.15029592920664,mm,32.13302074910937,c
S201,2023-07-05,6.90252557127185,mm,25.40272608465242,Celsius
S180,2023-09-23,19.14812496945396, INCH,38.0894125061334,c
S202,2023-06-04,18.990407106258637,inch,31.945956510292618,C
S364,2023-11-21,25.017780195064503,,19.530634193567963, celsius 
S180,2023-01-03,10.124906892371538,,27.402958037241877, celsius 
S182,2023-01-04,10.533659553453395,inch,17.569054717932275,Celsius
S331,2023-06-14,38.91494937224736,MM,16.53381079969352,C
S098,2023-01-24,25.017780195064503, INCH,26.23300205532667,c
S288,2023-05-24,34.826300627282485, INCH,10.86004045298901,c
S140,2023-03-24,41.75514528867137, INCH,41.13838957153763,C
S237,2023-05-07,16.946826890693874,MM,27.410686924717588, celsius 
S392,2023-04-29,25.017780195064503,,23.423499242274413, celsius 
S072,2023-03-02,28.895959334797173,MM,43.43787650910422, celsius 
S190,2023-04-08,20.941613064778387,inch,28.446733446766203, celsius 
S268,2023-05-05,40.22767303441849, INCH,19.294396188730452, celsius 
S321,2023-02-01,12.12864453112214,mm,18.546041382084525,C
S107,2023-05-06,9.111299201515315, INCH,29.499596147625173, celsius 
S042,2023-08-07,34.42130812460806,mm,22.236736742200197,Celsius
S103,2024-01-01,25.017780195064503,mm,30.393718885745706, celsius 
S171,2023-11-10,36.23211434781399,mm,unknown,c
S273,2023-05-08,12.35968513943403, INCH,31.805340075872742,Celsius
S341,2023-07-01,6.44582342386551, INCH,26.74838540296579,c
S056,2023-05-25,35.938492495723445,,33.954219849469055,C
S390,2023-07-02,15.72543576141016,MM,36.28471361276461, celsius 
S102,2023-01-06,20.074411614759963,inch,30.229957081964102,C
S192,2023-09-12,3.7770494324753487,MM,38.0986139884048, celsius 
S310,2023-06-08,31.50928192023672,inch,43.60713185724223,Celsius
S233,2023-03-16,25.017780195064503,,15.8306394466622,Celsius
S227,2023-03-31,41.49576772500361, INCH,15.793012387643243, celsius 
S371,2023-11-25,17.693233262231235,MM,13.43626463454013,C
S305,2023-07-16,32.28982891532721, INCH,38.4740724627227,Celsius
S063,2023-05-09,7.077558669568463,mm,15.710007521670361,Celsius
S104,2023-10-13,27.97051315635909,mm,43.88216100078119,c
S339,2023-05-09,24.373271332467542,,12.219398059216005,Celsius
S359,2023-11-07,49.705896255318684,inch,42.51158634212624,C
S147,2023-05-14,26.562934564248376,inch,14.560992464981233,c
S293,2023-12-05,19.10028413122976, INCH,28.130603015773115, celsius 
S371,2023-10-28,25.954631464862075,mm,24.770741734895456,c
S214,2023-03-29,41.612162019101255, INCH,13.08631915466443,c
S177,2023-09-25,47.90693948788969,inch,38.71429976545362,c
S299,2023-12-28,36.533656151072805,MM,22.564299548168062,C
S164,2023-03-24,41.47498667849808,MM,38.18088645025192, celsius 
S058,2023-06-21,32.741991421249324,MM,33.95667012859564,C
S058,2023-07-21,25.017780195064503,MM,28.768570398607892, celsius 
S105,2023-08-04,31.810891166649498, INCH,10.425615077908908,c
S188,2023-01-15,38.490227907924336,MM,36.36901631399035, celsius 
S083,2023-02-16,21.93548803276083,MM,23.64740851786081,c
S252,2023-10-06,2.1110529146406654,MM,15.107142075919437,Celsius
S355,2023-07-22,4.3977033717904845,mm,34.575438184130164,Celsius
S238,2023-08-22,11.080030608966307, INCH,29.27744750996037,c
S184,2023-04-16,1.4310688967651808,inch,10.363316322177775, celsius 
S385,2023-06-23,38.01894824886463, INCH,33.44512928358495, celsius 
S304,2023-04-28,49.31251856199342,inch,15.507211774688399,c
S097,2023-09-11,25.017780195064503,mm,27.697418979696682, celsius 
S208,2023-11-10,18.24364453492864,MM,32.92390530500211,Celsius
S367,2023-10-11,0.4420515552804871,MM,24.294167132652188, celsius 
S184,2023-03-02,32.75143879978988,mm,40.831446933563896,c
S076,2023-12-21,25.017780195064503,inch,33.02171946960612,C
S287,2023-09-25,6.581087947115128,mm,26.238499949633074, celsius 
S250,2023-05-23,25.017780195064503,MM,unknown,Celsius
S118,2023-04-23,16.70326884814979,,34.902925478442796,c
S282,2023-07-01,37.83116830190817,mm,40.74973844814107,C
S360,2023-06-25,4.867317160527762,inch,44.19785929117798,c
S211,2023-12-09,43.02178355205135,MM,unknown,c
S195,2023-06-27,25.017780195064503, INCH,40.08476169482047,c
S113,2023-09-17,4.196547375695636,MM,41.07570704566449, celsius 
S044,2023-09-08,0.2731520036917567, INCH,unknown, celsius 
S175,2023-12-13,47.84798405038885,MM,36.91001102923968,Celsius
S140,2023-01-16,25.017780195064503,mm,41.36229045765381,C
S176,2023-02-14,40.16565210513409,,25.761456164575364,c
S183,2023-07-18,23.13553800362903,mm,18.499538618708286,c
S129,2023-04-19,8.50287133013815,inch,22.477568832765023, celsius 
S246,2023-04-04,47.83133768010704,,34.92075261219269, celsius 
S089,2023-09-13,24.89103356189757,MM,17.469558997614417,c
S378,2023-11-04,39.985221538219456, INCH,39.64815015074693, celsius 
S372,2023-06-08,27.08874307161239,mm,unknown,c
S294,2023-07-12,35.41611793829319,inch,31.30886304470653, celsius 
S302,2023-10-09,25.017780195064503,mm,40.12994321486239, celsius 
S277,2023-03-16,41.93458902896185,MM,23.89514376548558,C
S378,2023-12-18,25.017780195064503,,42.88765745408341,C
S389,2023-04-16,12.529139672752844, INCH,12.266768171056766,C
S070,2023-11-25,21.623357290212297, INCH,42.865295108058916,C
S113,2023-05-14,37.27960634873428,MM,29.588313452479834,c
S363,2023-11-20,38.769210514106405,MM,22.929278049976347,Celsius
S364,2023-11-06,4.577182105947298,MM,21.096377483721803,c
S303,2023-12-06,30.474376227341697,MM,32.90110714062631,Celsius
S091,2023-08-04,13.955395782750807, INCH,22.845787574903227,C
S214,2023-02-14,45.42367614717918,,20.976578190585798,Celsius
S360,2023-06-21,10.77545746015538,MM,43.430664042190045,Celsius
S151,2023-02-17,38.19686296104534, INCH,unknown, celsius 
S192,2023-04-02,25.017780195064503, INCH,42.65272052984964,c
S180,2023-06-20,8.067704100874074,,14.741164804248271, celsius 
S200,2023-04-11,20.390349298704077,inch,25.135436768595127,Celsius
S061,2023-07-05,49.06953879145998, INCH,14.274446038990224,C
S005,2023-08-14,32.44947783470239, INCH,11.530958009246437,Celsius
S378,2023-03-20,1.3221622332609984,MM,16.87183327643465,Celsius
S237,2023-11-07,12.104631415693202,inch,20.581787775780324, celsius 
S181,2023-06-05,9.65989012078362,MM,40.12771998276678,Celsius
S311,2023-10-10,13.04230705519746,inch,24.6233098643753,c
S037,2023-06-17,47.46684803824018,inch,11.908052501176199, celsius 
S056,2023-08-25,20.33227009862021,MM,19.497052551974505,c
S197,2023-02-19,47.0717245172529,inch,40.40846606414823,C
S059,2023-04-10,17.832079938649372,,unknown,C
S002,2023-03-28,23.43680950524709,inch,23.112801700918997,c
S360,2023-09-18,40.001100684341175, INCH,22.103702966568648,C
S188,2023-04-23,16.78649631857731,inch,41.30639371376034,c
S307,2023-04-16,2.147504524001109,,25.913745982192502, celsius 
S108,2023-11-24,25.064186892020256,mm,40.671007475880174,C
S332,2023-04-30,6.9983850551209486, INCH,11.397285255065043,Celsius
S090,2023-08-19,7.248614400809572,inch,10.31165044247298,c
S205,2023-05-26,44.604973282616825,,10.428156540840957, celsius 
S220,2023-05-06,16.53389497011627,,23.8820408671924,c
S378,2023-11-23,13.760122038587298,,44.4946413769105,C
S103,2023-08-23,14.986602261403108,MM,12.412798898374335,C
S223,2023-04-18,25.017780195064503, INCH,33.31786497383287,c
S186,2023-04-01,29.88060044902746,inch,25.263489357356598, celsius 
S345,2023-08-22,25.017780195064503,,28.800652807759015,c
S278,2023-12-17,37.44482814942902,MM,33.43171242758238,c
S101,2023-03-17,34.00268362093508,,31.002675213591452, celsius 
S111,2023-02-09,10.90461419090794, INCH,28.233265135816044,Celsius
S385,2023-01-20,31.693287764360672,mm,19.950632815885793, celsius 
S335,2023-09-05,34.50386807320386, INCH,21.171353078314453,c
S209,2023-02-24,47.25386798456819,,13.602428016193429,C
S175,2023-05-24,7.933162779567887,MM,11.838847751159703, celsius 
S017,2023-04-07,8.136048348227936,,26.70077288597813,C
S090,2023-01-03,22.709299918900115,,unknown,Celsius
S141,2023-08-06,11.787177174433827,MM,23.229942376888776, celsius 
S145,2023-06-12,10.808202377072076,mm,31.458510882039675,C
S262,2023-11-04,19.938658128944496,inch,20.620984375379344,c
S366,2023-06-09,25.017780195064503,,16.801357234325216,Celsius
S014,2023-05-09,22.17782782287089,,37.23514418248896,c
S072,2023-05-21,4.084651660953432,inch,26.45603874296198, celsius 
S143,2023-04-15,19.17823858199584,inch,18.13255849468517,c
S310,2023-08-10,8.06299810279395,,41.62048881010949,Celsius
S245,2023-11-16,17.475173605749927,MM,11.810246332426527,c
S163,2023-05-20,42.03691105149392,,19.60206422180964,C
S058,2023-06-25,35.363067324420975,mm,42.6605760642586,C
S217,2023-11-25,32.61614802774219,inch,16.845823546985066,C
S005,2023-03-13,0.818422520444495,mm,44.12828693874688,Celsius
S198,2023-05-21,9.07793596184922,MM,12.694572572580796,c
S242,2023-09-19,27.628354490279627,,33.615674458536645,Celsius
S146,2023-09-09,9.801224709123096,inch,27.05810101051558,Celsius
S013,2023-01-28,9.058844830815492,inch,18.1123358302715,c
S391,2023-07-02,33.26307051458748,mm,12.067969134639112,c
S384,2023-08-08,42.92177736290855, INCH,39.65993727889182,Celsius
S375,2023-11-02,17.493550914199048, INCH,16.498089687532868,C
S399,2023-12-11,34.47896835446138,mm,23.53781349589245, celsius 
S019,2023-10-17,25.017780195064503,,15.820152100427453,C
S063,2023-09-14,15.142821594261004,MM,27.733461644856863,c
S239,2023-12-23,40.57476007956433, INCH,23.889402399874257, celsius 
S122,2023-01-15,5.232638379505733,,11.897587584667571, celsius 
S145,2023-10-18,2.3007724105093,mm,31.68862121762921, celsius 
S327,2023-04-03,2.794084985217693,mm,38.34743026936549,c
S363,2023-11-14,46.040746120499854,MM,33.67669804698987,C
S065,2023-07-13,19.298411062295397,MM,14.972597600512795,C
S164,2023-05-25,20.46339230913625,,10.57541813360742,C
S314,2023-04-30,1.539185798794657, INCH,20.989861587139565, celsius 
S239,2023-11-12,32.39287326952104, INCH,17.923780876455737,C
S324,2023-11-29,46.45853637509675,inch,36.51796627799911,Celsius
S296,2023-12-22,2.715104790837336,MM,35.60215617413088,c
S190,2023-03-06,38.13074542335668, INCH,34.13590647895012,C
S284,2023-09-06,40.81952319999423, INCH,39.14680785299241, celsius 
S237,2023-02-14,30.927038295072045,mm,32.84162337164862, celsius 
S194,2023-08-14,15.842491237763255, INCH,36.654772900125366,c
S259,2023-03-19,34.59190514033438,inch,14.084638464759344, celsius 
S136,2023-11-25,30.30654181789698,mm,42.96384693191292,c
S280,2023-01-09,39.99274876280503,MM,14.380440727616545,Celsius
S271,2023-07-24,44.22185351654909,,14.324155005981293,Celsius
S159,2023-07-15,35.75278023749927,inch,40.88830028716674,C
S201,2023-08-22,28.824720342202383,mm,15.391912191280454,C
S045,2023-04-17,36.0307032704954,MM,19.995048328515022,C
S264,2023-01-03,26.14298029424784,inch,22.14356257025623, celsius 
S364,2023-06-28,25.017780195064503,,36.51376016076639,C
S371,2023-12-10,2.3256068234686844,MM,24.73785255655991,c
S125,2023-02-19,25.017780195064503,mm,28.643393100033727,c
S313,2023-07-29,16.120837996669184,MM,33.74666193449591,C
S146,2023-09-13,15.027380952218117,MM,34.613495675439275, celsius 
S197,2023-05-13,43.06049325846121,MM,15.013411101155766,C
S060,2023-05-06,42.38339062851984,mm,40.70568672471015,C
S098,2023-04-14,36.24519185527137,inch,42.96779222989445,Celsius
S171,2023-02-24,5.171290453117377, INCH,31.153141140455705,C
S350,2023-04-23,0.1987037165975091,inch,26.029741837983227, celsius 
S004,2023-05-22,24.68369078987356,mm,29.373903483200753,C
S093,2023-10-22,32.272989970519404,inch,33.40308316229759,c
S006,2023-03-03,11.967519961697947, INCH,27.24693294160541, celsius 
S288,2023-05-25,43.3892397943605, INCH,22.878576783606455, celsius 
S229,2023-08-19,44.76219115014481,MM,29.297363143564937,C
S212,2023-11-01,34.9401900722232,inch,unknown,Celsius
S379,2023-10-18,12.056694417361207,inch,25.761641289121563,c
S323,2023-11-28,25.017780195064503,inch,39.091494224194946,C
S388,2023-05-02,2.430065414512317,inch,20.949110614322464,C
S337,2023-11-07,45.91148320832201,MM,39.50625342882722, celsius 
S193,2023-10-30,42.58534533772178,mm,44.29104840418252,c
S150,2023-05-22,20.141805137383397,,17.419325787423205,c
S247,2023-11-30,19.267051305756866, INCH,40.55757969662133,Celsius
S267,2023-11-12,32.77285076647332,MM,34.362800267482186,Celsius
S003,2023-11-26,32.009415817355475, INCH,unknown,Celsius
S316,2023-08-03,25.017780195064503,inch,40.712350019500406,Celsius
S018,2023-06-27,35.27364701581752,inch,24.353503237179744, celsius 
S113,2023-03-31,48.99396639948149,,17.680593519565747,C
S251,2023-03-12,30.577857451051894,MM,16.140041961773655,Celsius
S233,2023-10-10,16.969772051546066,mm,unknown, celsius 
S279,2023-01-14,25.40426791962179,mm,38.32676874050222, celsius 
S125,2023-07-20,25.017780195064503, INCH,22.86693978192011,c
S047,2023-09-07,36.34990991574789,,18.579251635443537,c
S256,2023-07-17,29.67327120568808,mm,33.27171793452521,C
S215,2023-11-21,48.79114616802891,mm,38.243504595454496,Celsius
S030,2023-04-01,8.962918797055803,,17.272151676065185, celsius 
S281,2023-08-22,2.851528513972473,,14.693256593716779,C
S248,2023-10-24,5.214728601518121,,28.773889642802796,c
S074,2023-10-28,41.28587059628506,,44.25037267121442,c
S206,2023-07-03,28.16651787255188,inch,33.117438136803756, celsius 
S314,2023-09-11,23.255112790449168,MM,15.660037541077841,C
S094,2023-11-03,25.017780195064503, INCH,14.085368248740467, celsius 
S334,2023-06-24,26.90603402558337,inch,28.81366512243489,c
S266,2023-05-20,2.9881989716683437, INCH,36.09014207328361, celsius 
S099,2023-06-15,24.68899945740211,,37.38789349454565,C
S085,2023-10-31,45.051053973795504,inch,unknown,c
S173,2023-06-28,24.00052310642281,inch,19.575866901967252, celsius 
